procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 1105820  34960 1800084    0    0 44872     0 11325  517 27 72  0  1  0
 6  0      0 1050132  34960 1833692    0    0 33536     0 10829  439 29 71  0  0  0
 7  0      0 975036  34968 1901508    0    0 67648   352 11269  646 21 79  0  0  0
 8  0      0 867188  34968 2007084    0    0  8764     8 10517  507  7 93  0  0  0
 5  0      0 899188  34968 2007256    0    0     0   120 10699  570 38 52 11  0  0
 5  0      0 891848  34968 2007264    0    0     0     4 10348  671  9 52 39  0  0
 5  0      0 886376  34968 2007240    0    0     0 47260 9163  580 34 54 12  0  0
 5  0      0 886376  34968 2007240    0    0     0     0 11543  406  0 51 49  0  0
 5  0      0 886152  34980 2007228    0    0     0   152 11212  418  0 51 49  0  0
 5  0      0 886152  34980 2007240    0    0     0     0 11263  462  1 51 49  0  0
 3  0      0 922156  34980 2007252    0    0     0     0 10376  596  1 51 48  0  0
 3  0      0 910060  34980 2007252    0    0     0 47304 9457  417  0 54 46  0  0
 3  0      0 910060  34980 2007252    0    0     0     0 12030  469  0 51 49  0  0
 3  0      0 910060  34988 2007252    0    0     0    32 12449  427  1 50 49  0  0
 4  0      0 910060  34988 2007252    0    0     0     0 10846  423  0 51 49  0  0
 2  0      0 904320  34988 2007252    0    0     0     0 8248  512  1 51 48  0  0
 3  0      0 904320  34988 2007252    0    0     0     0 10990  426  0 51 49  0  0
 3  0      0 904320  34988 2007252    0    0     0     4 11929  421  0 51 49  0  0
 3  0      0 917124  34996 2007252    0    0     0    16 8689  571  1 51 48  0  0
 3  0      0 917124  34996 2007252    0    0     0     0 11480  422  0 51 49  0  0
 3  0      0 917124  34996 2007252    0    0     0     4 11610  431  0 51 49  0  0
 3  0      0 917124  34996 2007256    0    0     0     0 11707  421  1 51 49  0  0
 2  0      0 902852  34996 2007256    0    0     0     0 8085  569  1 51 48  0  0
 2  0      0 902180  35004 2007256    0    0     0    24 11717  427  0 51 49  0  0
 2  0      0 903996  35004 2007256    0    0     0     0 10569  505  0 51 49  0  0
 2  0      0 894812  35004 2007256    0    0     0     0 9515  378  0 51 49  0  0
 5  0      0 894812  35004 2007256    0    0     0     0 11942  429  0 51 49  0  0
 3  0      0 917120  35004 2007256    0    0     0     0 10746  522  1 51 49  0  0
 3  0      0 911296  35012 2007256    0    0     0    24 9786  458  0 50 50  0  0
 4  0      0 911296  35012 2007256    0    0     0     8 11826  426  0 51 49  0  0
 3  0      0 908932  35012 2007256    0    0     0     0 7849  527  1 51 49  0  0
 3  0      0 908932  35012 2007256    0    0     0     0 11649  431  0 51 49  0  0
 3  0      0 908932  35012 2007256    0    0     0     0 11768  425  1 50 49  0  0
 3  0      0 908932  35020 2007256    0    0     0    16 11834  424  0 51 49  0  0
 4  0      0 903768  35020 2007260    0    0     0     0 4412  791  1 49 50  0  0
 3  0      0 908668  35020 2007260    0    0     0    12  682  797  0 50 50  0  0
 4  0      0 926428  35020 2007260    0    0     0   184 8301  583  1 51 48  0  0
 4  0      0 926428  35020 2007260    0    0     0     8 11998  414  1 51 49  0  0
 5  0      0 929864  35028 2007260    0    0     0   184 10045  487  0 51 49  0  0
 3  0      0 921128  35028 2007260    0    0     0     8 9664  630  1 51 49  0  0
 3  0      0 921128  35028 2007260    0    0     0     4 12410  423  1 51 49  0  0
 2  0      0 913500  35028 2007260    0    0     0     4 8429  563  1 51 48  0  0
 3  0      0 913500  35028 2007260    0    0     0     0 12513  418  0 51 49  0  0
 3  0      0 913500  35036 2007260    0    0     0    28 12158  430  1 50 49  0  0
 3  0      0 913500  35036 2007260    0    0     0     0 12433  405  1 50 49  0  0
 2  0      0 925196  35036 2007260    0    0     0     0 9186  588  1 51 48  0  0
 3  0      0 925196  35036 2007260    0    0     0     4 11819  431  1 50 49  0  0
 3  0      0 925196  35036 2007260    0    0     0     4 12264  422  1 51 49  0  0
 3  0      0 925196  35044 2007260    0    0     0    16 11901  419  1 51 49  0  0
 3  0      0 925196  35044 2007260    0    0     0     0 11962  420  1 50 49  0  0
 2  0      0 916216  35044 2007260    0    0     0     0 8886  528  1 51 48  0  0
 2  0      0 916216  35044 2007260    0    0     0     0 11916  401  0 51 49  0  0
 2  0      0 909028  35044 2007260    0    0     0     0 10097  518  1 51 48  0  0
 2  0      0 910752  35052 2007260    0    0     0    24 10056  386  1 50 49  0  0
 3  0      0 910752  35052 2007260    0    0     0     0 12175  423  0 51 49  0  0
 2  0      0 932440  35052 2007260    0    0     0     4 9330  605  1 51 48  0  0
 2  0      0 932440  35052 2007260    0    0     0     0 11783  414  1 50 49  0  0
 2  0      0 932440  35052 2007260    0    0     0     0 11881  425  0 51 49  0  0
 2  0      0 910912  35060 2007260    0    0     0    16 9244  617  1 52 47  0  0
 2  0      0 910912  35060 2007260    0    0     0     4 11659  421  0 51 49  0  0
 4  0      0 910464  35060 2007260    0    0     0     0 12135  414  1 50 49  0  0
 2  0      0 902000  35060 2007260    0    0     0     0 8644  563  1 51 48  0  0
 3  0      0 902000  35060 2007260    0    0     0     0 12116  424  1 50 49  0  0
 3  0      0 902000  35068 2007260    0    0     0    20 11973  426  1 50 49  0  0
 3  0      0 902000  35068 2007260    0    0     0     0 12221  409  1 51 49  0  0
 2  0      0 923724  35068 2007260    0    0     0     4 9222  551  1 51 48  0  0
 3  0      0 923724  35068 2007260    0    0     0     0 10911  416  1 50 49  0  0
 3  0      0 923500  35068 2007260    0    0     0     0 11613  414  1 51 49  0  0
 3  0      0 923500  35076 2007260    0    0     0    12 11257  414  1 50 49  0  0
 3  0      0 923500  35076 2007264    0    0     0    40 11512  465  1 51 49  0  0
 4  0      0 923500  35076 2007280    0    0     0     0 12338  480  0 51 49  0  0
 4  0      0 923500  35076 2007280    0    0     0     8 11930  424  1 50 49  0  0
 4  0      0 923500  35076 2007280    0    0     0     0 12119  409  1 50 49  0  0
 2  0      0 910732  35084 2007264    0    0     0    48 10543  552  0 52 48  0  0
 4  0      0 898776  35084 2007264    0    0     0     0 9322  576  1 50 49  0  0
 4  0      0 898776  35084 2007264    0    0     0     0 12278  404  1 50 49  0  0
