procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2261696  33916 647600    0    0     0     8  347  471  0  1 99  0  0
 1  0      0 2261696  33916 647604    0    0     0     0  451  694  1  4 96  0  0
 1  0      0 2297900  33916 647604    0    0     0     4  469  662  2  3 95  0  0
 1  0      0 2297004  33916 647600    0    0     0     0  460  484  0  4 96  0  0
 1  0      0 2296556  33924 647600    0    0     0    40  357  484  1  2 98  0  0
 1  0      0 2296556  33924 647600    0    0     0     0  380  470  0  2 98  0  0
 2  0      0 2296556  33924 647600    0    0     0     4  376  493  0  1 99  0  0
 1  0      0 2296556  33924 647600    0    0     0     0  372  468  0  2 98  0  0
 1  0      0 2296556  33924 647600    0    0     0     4  398  477  1  2 97  0  0
 1  0      0 2296556  33932 647600    0    0     0    20  344  458  0  1 99  0  0
 1  0      0 2296080  33932 647600    0    0     0     0  398  474  1  1 98  0  0
 1  0      0 2295840  33932 647604    0    0     0     8  329  477  1  1 98  0  0
 1  0      0 2295616  33932 647604    0    0     0     0  427  495  1  3 96  0  0
 2  0      0 2293600  33932 647604    0    0     0     0  381  462  0  3 97  0  0
 1  0      0 2293600  33940 647596    0    0     0    32  412  503  0  2 98  0  0
 1  0      0 2293600  33940 647604    0    0     0     0  242  422  1  0 99  0  0
 1  0      0 2293600  33940 647604    0    0     0     4  513  920  1  1 98  0  0
 1  0      0 2293600  33940 647616    0    0     0     0  263  466  0  0 100  0  0
