procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2296348  33784 648240    0    0     0     0  553  540  1 13 87  0  0
 1  0      0 2293632  33784 648240    0    0     0    16  533  537  1 10 89  0  0
 1  0      0 2289332  33784 648244    0    0     0     4  576  518  0 14 86  0  0
 1  0      0 2287708  33784 648248    0    0     0     0  570  542  1 13 85  0  0
 2  0      0 2285244  33792 648248    0    0     0    44  577  527  1 13 86  0  0
 1  0      0 2282304  33792 648252    0    0     0     0  533  540  0 12 88  0  0
 1  0      0 2277796  33792 648256    0    0     0    20  792  668  1 27 73  0  0
 1  0      0 2304368  33792 648260    0    0     0     0  826  667  1 30 70  0  0
 2  0      0 2297592  33792 648264    0    0     0   104  899  678  0 22 78  0  0
 1  0      0 2291292  33800 648268    0    0     0    44  794  652  1 20 79  0  0
 1  0      0 2286112  33800 648272    0    0     0     0  823  643  1 22 77  0  0
 1  0      0 2280708  33800 648276    0    0     0    24  813  654  1 19 80  0  0
 1  0      0 2277752  33800 648280    0    0     0     0  822  672  1 19 81  0  0
 1  0      0 2273244  33800 648284    0    0     0     0  810  671  1 19 80  0  0
 1  0      0 2301240  33808 648288    0    0     0    48  878  666  0 22 78  0  0
 1  0      0 2297152  33808 648292    0    0     0     0  813  647  1 14 85  0  0
 1  0      0 2291076  33808 648296    0    0     0    24  831  665  0 19 81  0  0
 1  0      0 2286120  33808 648300    0    0     0     0  823  634  0 15 85  0  0
 2  0      0 2281164  33808 648304    0    0     0     0  826  658  1 18 81  0  0
 1  0      0 2277748  33816 648308    0    0     0    28  835  646  0 17 83  0  0
 2  0      0 2270232  33816 648320    0    0     0     8  849  665  1 19 80  0  0
 1  0      0 2299880  33816 648320    0    0     0     0  826  632  1 14 85  0  0
 1  0      0 2296224  33816 648324    0    0     0    28  856  656  1 19 81  0  0
 1  0      0 2293284  33816 648332    0    0     0     0  725  643  1 13 87  0  0
 1  0      0 2286088  33824 648332    0    0     0    64  889  678  0 20 80  0  0
 1  0      0 2279988  33824 648336    0    0     0     0  770  660  1 19 80  0  0
 1  0      0 2274808  33824 648340    0    0     0     4  763  627  0 12 88  0  0
 2  0      0 2298556  33824 648348    0    0     0    24  811  673  0 22 78  0  0
 1  0      0 2294048  33824 648348    0    0     0     0  710  649  1 15 84  0  0
 1  0      0 2288616  33832 648360    0    0     0    28  706  650  1 16 84  0  0
 2  0      0 2285872  33832 648364    0    0     0     0  825  638  1 17 83  0  0
 1  0      0 2282484  33832 648368    0    0     0     0  712  633  1 14 85  0  0
 1  0      0 2277736  33832 648372    0    0     0    28  797  664  1 19 81  0  0
 1  0      0 2272108  33832 648376    0    0     0     0  770  609  0 15 85  0  0
 1  0      0 2296972  33840 648380    0    0     0    44  808  663  0 19 81  0  0
 3  0      0 2292436  33840 648384    0    0     0     0  707  667  1 16 84  0  0
 1  0      0 2287004  33840 648388    0    0     0     0  717  618  0 19 81  0  0
 3  0      0 2282720  33840 648392    0    0     0    24  768  656  0 15 85  0  0
 1  0      0 2278408  33840 648396    0    0     0     4  815  673  1 21 77  0  0
 2  0      0 2273004  33848 648400    0    0     0    32  763  663  1 19 80  0  0
 6  0      0 2267600  33848 648404    0    0     0     0  735  657  1 22 77  0  0
 1  0      0 2264436  33848 648408    0    0     0     0  854  654  1 22 77  0  0
 2  0      0 2291072  33848 648412    0    0     0    28  805  668  0 20 80  0  0
 1  0      0 2286984  33848 648416    0    0     0     0  888  657  1 20 80  0  0
 1  0      0 2279984  33856 648420    0    0     0    52  830  678  1 23 76  0  0
 1  0      0 2272760  33856 648424    0    0     0     0  789  663  1 22 76  0  0
 1  0      0 2268028  33856 648428    0    0     0     0  794  734  0 17 83  0  0
 1  0      0 2251412  33872 649160    0    0   672    24  953  783 21 28 50  1  0
 2  0      0 2246684  33884 649224    0    0    16     0  896  763 27 31 42  0  0
 1  0      0 2237560  33900 649780    0    0   568    52  876  744  3 16 80  1  0
 1  0      0 2231708  33900 649784    0    0     0     4  850  662  1 18 81  0  0
 3  0      0 2226080  33900 649788    0    0     0     0  765  652  1 18 82  0  0
 3  0      0 2221528  33900 649792    0    0     0   148  774  679  1 21 78  0  0
 1  0      0 2215200  33900 649796    0    0     0     0  792  674  0 31 69  0  0
 1  0      0 2211424  33908 649800    0    0     0   104  807  650  1 15 84  0  0
 2  0      0 2239892  33908 649804    0    0     0     0  806  638  1 18 81  0  0
 1  0      0 2234264  33908 649808    0    0     0     4  784  650  1 20 80  0  0
 1  0      0 2265188  33908 649800    0    0     0    24  748 1048  4 10 86  1  0
 1  0      0 2292268  33908 649804    0    0     0     0  746  651  1 13 86  0  0
 1  0      0 2290644  33916 649808    0    0     0    40  778  661  1 10 90  0  0
 3  0      0 2287704  33916 649812    0    0     0     0  769  637  0 12 88  0  0
 1  0      0 2281404  33916 649820    0    0     0     0  740  638  1 12 87  0  0
 1  0      0 2276416  33916 649820    0    0     0   112  652  636  0  8 92  0  0
 1  0      0 2266728  33916 649828    0    0     0     0  786  642  1 16 83  0  0
 1  0      0 2292580  33924 649828    0    0     0    64  704  636  0 14 86  0  0
 1  0      0 2285832  33924 649836    0    0     0     0  665  625  0 16 84  0  0
 2  0      0 2279980  33924 649836    0    0     0     0  705  655  1 18 81  0  0
 2  0      0 2275892  33924 649844    0    0     0     0  714  633  0 12 88  0  0
 1  0      0 2272252  33924 649848    0    0     0    28  699  633  0 12 88  0  0
 2  1      0 2265280  33932 649852    0    0     0    28  813  663  1 23 76  0  0
 1  0      0 2259204  33932 649860    0    0     0     0  736  653  1 15 85  0  0
 2  0      0 2282600  33932 649864    0    0     0     0  823  636  1 24 76  0  0
 1  0      0 2277180  33932 649868    0    0     0     0  782  633  0  9 91  0  0
 1  0      0 2272896  33932 649872    0    0     0    24  701  621  0  7 93  0  0
 1  0      0 2269508  33940 649876    0    0     0    68  865  670  1 16 83  0  0
 1  0      0 2264104  33940 649880    0    0     0     0  768  601  1 12 87  0  0
 3  0      0 2288092  33940 649884    0    0     0     0  763  663  1 19 81  0  0
 1  0      0 2280448  33940 649888    0    0     0     0  826  637  0 23 77  0  0
 1  0      0 2275688  33940 649892    0    0     0    24  866  671  1 21 79  0  0
 3  0      0 2270956  33948 649896    0    0     0    28  753  628  1 15 84  0  0
 1  0      0 2263088  33948 649900    0    0     0     4  739  677  1 17 82  0  0
 1  0      0 2286768  33948 649904    0    0     0     0  777  656  0 20 80  0  0
 1  0      0 2280228  33948 649908    0    0     0     0  805  663  1 19 81  0  0
 1  0      0 2273956  33948 649912    0    0     0    28 1084  645  1 16 83  0  0
 1  0      0 2268076  33956 649916    0    0     0    44  795  676  1 23 77  0  0
 1  0      0 2264912  33956 649920    0    0     0     0  672  634  1 11 89  0  0
 1  0      0 2262196  33956 649924    0    0     0     4  780  651  1 17 83  0  0
 2  0      0 2285744  33956 649928    0    0     0     0  738  632  1 19 80  0  0
 1  0      0 2274740  33956 649932    0    0     0    24  797  667  1 23 76  0  0
 1  0      0 2271352  33964 649936    0    0     0    28  708  655  0 19 81  0  0
 2  0      0 2265696  33964 649940    0    0     0     0  755  655  1 19 80  0  0
 1  0      0 2293876  33964 649944    0    0     0     0  733  642  1 25 74  0  0
 1  0      0 2290652  33964 649948    0    0     0     4  687  630  1 15 85  0  0
 1  0      0 2287684  33964 649952    0    0     0    24  735  641  1 23 77  0  0
 1  0      0 2284940  33972 649956    0    0     0    44  685  637  1 13 86  0  0
 1  0      0 2313052  33972 649960    0    0     0     0  778  664  1 22 77  0  0
 4  0      0 2310784  33972 649964    0    0     0     0  680  644  1 20 80  0  0
 1  0      0 2302864  33972 649972    0    0     0     0  680  632  1 18 82  0  0
 2  0      0 2297012  33972 649976    0    0     0    28  810  680  1 23 77  0  0
 1  0      0 2287100  33980 649980    0    0     0    32  651  636  1 12 88  0  0
 1  0      0 2310252  33980 649984    0    0     0     0  807  674  1 19 81  0  0
 1  0      0 2300816  33980 649988    0    0     0     0  689  610  0 18 82  0  0
 1  0      0 2291784  33980 649988    0    0     0     0  915  674  1 31 68  0  0
 1  0      0 2284812  33980 649996    0    0     0    28  708  628  1 15 84  0  0
 1  0      0 2280304  33988 650000    0    0     0    36  694  655  1 13 86  0  0
 1  0      0 2310512  33988 650000    0    0     0     0  432  498  1  5 94  0  0
 1  0      0 2310512  33988 650000    0    0     0     0  165  318  0  1 99  0  0
 1  0      0 2310512  33988 650000    0    0     0     0  291  580  1  1 99  0  0
 1  0      0 2310512  33988 650000    0    0     0     0  628 1600  2  2 96  0  0
 1  0      0 2310512  33996 649992    0    0     0    36  334  846  0  1 99  0  0
