T;Allocated Heap
239760;5283008
239820;5540696
239880;6323248
239940;5593560
240000;7019504
240060;5576528
240120;6033216
240180;5475760
240240;6409448
240300;5246624
240360;5282760
240420;5495792
240480;5287608
240540;5529184
240600;6587008
240660;5628080
240720;4771912
240780;5867360
240840;5799160
240900;5687800
240960;5411544
241020;5272248
241080;5670392
241140;5526336
241200;5902024
241260;5460608
241320;5014208
241380;5219152
241440;4794256
241500;4945704
241560;5507608
241620;4885168
241680;5656632
241740;5417632
241800;4810248
241860;5331000
241920;4981024
241980;5295720
242040;5736336
242100;5339464
242160;5514088
242220;5951568
242280;6261224
242340;5653928
242400;5135808
242460;5782112
242520;5355728
242580;5780888
242640;4657088
242700;6234032
242760;5573672
242820;5524784
242880;5324824
242940;5486680
243000;5538472
243060;5856840
243120;5895224
243180;5385552
243240;5131408
243300;5357288
243360;5628992
243420;5161256
243480;5486976
243540;7187392
243600;5566160
243660;5495960
243720;5927592
243780;5272752
243840;5223384
243900;5276240
243960;6338400
244020;5257856
244080;4646416
244140;5952216
244200;4994136
244260;5349448
244320;4766880
244380;5365920
244440;5901944
244500;6982648
244560;5472296
244620;4849776
244680;6173304
244740;5649272
244800;5952576
244860;6644920
244920;4859280
244980;5421320
245040;4893280
245100;5190616
245160;5836712
245220;4848368
245280;5552456
245340;4961200
245400;5422064
245460;4847760
245520;5400560
245580;5625272
245640;4692096
245700;4722208
245760;5277024
245820;4605640
245880;6044280
245940;5468856
246000;6533768
246060;6215336
246120;5612576
246180;5724032
246240;5335504
246300;5318352
246360;5290200
246420;5391064
246480;5040976
246540;5654424
246600;5424536
246660;4963088
246720;5477584
246780;5040424
246840;6362032
246900;5892648
246960;5419400
247020;5640304
247080;5672424
247140;5257408
247200;5515680
247260;5460640
247320;4672728
247380;5211240
247440;5405352
247500;4835592
247560;5662120
247620;5753008
247680;5181488
247740;5790616
247800;5083000
247860;4931808
247920;5933352
247980;4542208
248040;5562248
248100;5524984
248160;5072048
248220;5155528
248280;5639744
248340;5516640
248400;5798040
248460;5592048
248520;5430520
248580;5413680
248640;5442680
248700;5689720
248760;5848744
248820;5191856
248880;5967560
248940;5949032
249000;5176096
249060;4784600
249120;4643216
249180;6144656
249240;4680672
249300;6003632
249360;5418272
249420;5022536
249480;5626896
249540;5317544
249600;5741624
249660;5304888
249720;5145336
249780;5741120
249840;4606616
249900;4694096
249960;8249568
250020;5655088
250080;4792424
250140;5498088
250200;5491256
250260;5207240
250320;5790472
250380;5269336
250440;5653672
250500;5101080
250560;5443376
250620;5099536
250680;5544928
250740;6638296
250800;5561616
250860;4740344
250920;5812096
250980;5039432
251040;5751768
251100;5793704
251160;5069128
251220;4744384
251280;5427528
251340;4750496
251400;5783376
251460;4755504
251520;4534656
251580;5421912
251640;4776720
251700;5252824
251760;5135280
251820;5188488
251880;5685152
251940;6385784
252000;5253080
252060;5544096
252120;4937960
252180;5419704
252240;5243472
252300;5824384
252360;4835264
252420;5033728
252480;5425936
252540;5710272
252600;5275608
252660;5097784
252720;5566456
252780;6290032
252840;4651992
252900;5949832
252960;4991880
253020;4887832
253080;5603504
253140;6431576
253200;5350704
253260;5085600
253320;5455312
253380;6999848
253440;5557880
253500;5791000
253560;5158528
253620;4961232
253680;5153456
253740;4859136
253800;5917680
253860;5530104
253920;5566672
253980;5454960
254040;5574864
254100;4864896
254160;5516536
254220;5450776
254280;4856808
254340;5686352
254400;4933920
254460;5687176
254520;5674536
254580;5300712
254640;5357088
254700;5839896
254760;4534304
254820;7799896
254880;4752744
254940;4888104
255000;5505896
255060;4807176
255120;5348584
255180;4988680
255240;5447272
255300;5444624
255360;6545536
255420;6809688
255480;5038216
255540;4588552
255600;4838968
255660;5322992
255720;5069048
255780;5362184
255840;5842480
255900;4881944
255960;5420376
256020;5203112
256080;4824000
256140;5478816
256200;5033088
256260;6687440
256320;4783040
256380;4624088
256440;5067136
256500;5491216
256560;4800592
256620;4868792
256680;4732904
256740;5443152
256800;5459120
256860;5250096
256920;5823200
256980;4715000
257040;6497184
257100;6083056
257160;5468320
257220;5354256
257280;4973728
257340;4746792
257400;5344624
257460;4997104
257520;5508320
257580;5778848
257640;6661048
257700;5019672
257760;5232224
257820;5393816
257880;5592536
257940;5314000
258000;5515256
258060;4834232
258120;5018120
258180;5410096
258240;5642288
258300;5351448
258360;5527096
258420;5556160
258480;5318832
258540;6506984
258600;4920864
258660;7916824
258720;5675392
258780;5517600
258840;5506024
258900;4277832
258960;5301896
259020;4043968
259080;5221456
259140;6700288
259200;5945488
259260;5477856
259320;5777952
259380;6705152
259440;5192304
259500;4995448
259560;5268160
259620;5240448
259680;4196752
259740;5445712
259800;4913456
259860;6274024
259920;5037144
259980;5675856
260040;5618480
260100;5080008
260160;5772832
260220;5081344
260280;5409680
260340;5828040
260400;4321040
260460;4905232
260520;5465808
260580;4950360
260640;5691160
260700;5534320
260760;5329920
260820;5304088
260880;5969192
260940;4654840
261000;5796408
261060;4943248
261120;5652328
261180;5291688
261240;4835784
261300;5264808
261360;5151072
261420;5375912
261480;4078504
261540;5553808
261600;5647008
261660;5288240
261720;5110584
261780;5868952
261840;5417032
261900;4662456
261960;5331808
262020;5432488
262080;6208072
262140;6177640
262200;5932728
262260;5626552
262320;4424144
262380;5688040
262440;5662864
262500;5405120
262560;5003096
262620;5049712
262680;6032864
262740;4844016
262800;5233936
262860;5382504
262920;5087624
262980;5252304
263040;5837920
263100;6625112
263160;5458112
263220;5420112
263280;5457232
263340;5942696
263400;6692352
263460;5015200
263520;5174616
263580;4393280
263640;5454480
263700;4740520
263760;5409552
263820;4489888
263880;4684576
263940;4880640
264000;5341544
264060;4622304
264120;4755960
264180;5289088
264240;4233960
264300;4988160
264360;5208992
264420;8376016
264480;5015912
264540;5712280
264600;4897168
264660;5869680
264720;5258784
264780;5652712
264840;4812856
264900;4956424
264960;5165136
265020;5076080
265080;5664320
265140;5882992
265200;5211976
265260;4386488
265320;5427648
265380;4425312
265440;5576136
265500;5075400
265560;4929096
265620;5294288
265680;4470536
265740;4858944
265800;5622184
265860;6108376
265920;4899872
265980;5173312
266040;5034456
266100;5040232
266160;4588312
266220;5307944
266280;5548240
266340;5569104
266400;4789952
266460;4430160
266520;4229216
266580;4484072
266640;5062976
266700;5370400
266760;5749440
266820;4916832
266880;4896896
266940;5445360
267000;5580912
267060;5242688
267120;5693656
267180;4761472
267240;4772728
267300;4073168
267360;6011920
267420;5456928
267480;5658856
267540;4920728
267600;6478920
267660;5087016
267720;5229072
267780;5007040
267840;5199184
267900;8248368
267960;4787816
268020;4759600
268080;6076944
268140;6628544
268200;4742472
268260;5421632
268320;5821808
268380;4859664
268440;5415496
268500;4418176
268560;6814576
268620;5685960
268680;5538488
268740;5064232
268800;5068064
268860;4656216
268920;5217704
268980;5947600
269040;5371920
269100;4900720
269160;5679112
269220;5099816
269280;5348592
269340;5348280
269400;8352328
269460;6041120
269520;5589496
269580;4547192
269640;8318432
269700;6000896
269760;6695064
269820;5730440
269880;6563768
269940;4573896
270000;5717800
270060;4911936
270120;5986072
270180;5598784
270240;5616984
270300;5419160
270360;5206776
270420;5435224
270480;5504072
270540;5050584
270600;4528928
270660;7195184
270720;5962264
270780;5239520
270840;5202456
270900;5534608
270960;4456656
271020;4511816
271080;5252032
271140;4318344
271200;4699560
271260;4927912
271320;5346480
271380;5420328
271440;4915912
271500;4911768
271560;5053568
271620;5710712
271680;5230048
271740;4392408
271800;5413128
271860;8258752
271920;5303896
271980;5021328
272040;6532216
272100;5836424
272160;4756616
272220;5064040
272280;5530840
272340;4936680
272400;4944792
272460;5268264
272520;5339080
272580;5004616
272640;5800816
272700;5505560
272760;5546208
272820;4862536
272880;5183136
272940;5226568
273000;5055048
273060;5677136
273120;4696352
273180;5175096
273240;4898904
273300;5330912
273360;5781456
273420;5919856
273480;8182488
273540;5860264
273600;5755216
273660;5099856
273720;5191088
273780;5636856
273840;6052256
273900;5708312
273960;5031432
274020;5371896
274080;5722080
274140;5298152
274200;5010992
274260;6601592
274320;4729720
274380;5516656
274440;5781832
274500;5233424
274560;5700104
274620;5818720
274680;5168440
274740;5787600
274800;4985288
274860;4652320
274920;5995584
274980;5519176
275040;5900648
275100;4682464
275160;5385032
275220;6702248
275280;5157144
275340;5474352
275400;4588832
275460;5573352
275520;4634592
275580;5413632
275640;5648320
275700;4507528
275760;4754696
275820;6571144
275880;5193112
275940;6475592
276000;5038808
276060;5231632
276120;5791896
276180;6640000
276240;5856128
276300;5488360
276360;4991608
276420;5461208
276480;4186416
276540;4806816
276600;5521280
276660;5794408
276720;5462920
276780;5898968
276840;4627288
276900;5289552
276960;5961800
277020;5241800
277080;4829760
277140;8391456
277200;6124016
277260;5816400
277320;4859912
277380;5462112
277440;5056136
277500;5448784
277560;5733960
277620;5053024
277680;5872312
277740;5295472
277800;5819896
277860;7528088
277920;5660520
277980;5391984
278040;5152696
278100;5525280
278160;5498712
278220;5347864
278280;5160768
278340;5258096
278400;5777160
278460;5593272
278520;5368640
278580;4369232
278640;6724680
278700;5267112
278760;5663072
278820;5215736
278880;8572968
278940;4068056
279000;5415608
279060;4673464
279120;5571144
279180;5659864
279240;5992120
279300;5308064
279360;5551624
279420;5490712
279480;5311184
279540;4764432
279600;5454952
279660;4196232
279720;5546760
279780;5427656
279840;5198064
279900;5520000
279960;5429584
280020;5002976
280080;5270032
280140;5422552
280200;5448000
280260;4989232
280320;5302256
280380;5030480
280440;5321760
280500;4137024
280560;4788336
280620;5200568
280680;5442216
280740;4338720
280800;5112568
280860;5644256
280920;5800280
280980;5397776
281040;5532448
281100;4418976
281160;8695576
281220;5447680
281280;4680768
281340;5320112
281400;4527192
281460;5557200
281520;5439416
281580;5099160
281640;4454592
281700;7699592
281760;5351488
281820;7737312
281880;5581752
281940;5326192
282000;4560200
282060;5032880
282120;5279408
282180;4852056
282240;5359184
282300;4637152
282360;5494328
282420;4784944
282480;5433112
282540;5025424
282600;6747520
282660;4640160
282720;5420120
282780;6030416
282840;8112552
282900;5398720
282960;5678952
283020;5198304
283080;8207880
283140;5224688
283200;4878872
283260;4156032
283320;4547056
283380;5168168
283440;5456368
283500;4455384
283560;4989848
283620;7978496
283680;5499792
283740;5357680
283800;7777120
283860;5536664
283920;4805976
283980;8393240
284040;5209280
284100;5472240
284160;7242712
284220;5024784
284280;4444592
284340;4684328
284400;5451432
284460;5481904
284520;5726976
284580;4484080
284640;8020392
284700;5538848
284760;5193680
284820;4985560
284880;8412448
284940;5878008
285000;5720968
285060;5485000
285120;8335280
285180;4724784
285240;5441768
285300;4835504
285360;8010736
285420;5644624
285480;5242352
285540;5383632
285600;5088776
285660;8036320
285720;4908376
285780;8510768
285840;5442120
285900;4827400
285960;5166480
286020;5274760
286080;5516664
286140;5683888
286200;4217688
286260;4978016
286320;8228744
286380;5371728
286440;5503160
286500;5697064
286560;5878288
286620;4528088
286680;5661456
286740;5399392
286800;4444456
286860;5706112
286920;5580608
286980;4219416
287040;4974584
287100;4763504
287160;7175256
287220;5142776
287280;4891648
287340;7669720
287400;4293752
287460;4859256
287520;8117016
287580;5707168
287640;5444448
287700;5576656
287760;8061416
287820;5801312
287880;5295928
287940;7775520
288000;5599944
288060;4154152
288120;4109112
288180;7934400
288240;5322976
288300;7799080
288360;5819936
288420;4095296
288480;5411320
288540;5488568
288600;4936992
288660;5666120
288720;4991464
288780;5101720
288840;7953352
288900;5686928
288960;7745432
289020;5200168
289080;4435232
289140;7726936
289200;5496488
289260;7769304
289320;5034224
289380;5495664
289440;6971624
289500;4646088
289560;7475832
289620;5197528
289680;8143040
289740;5489104
289800;4187384
289860;5132616
289920;4517072
289980;4884320
290040;8648144
290100;4719184
290160;4013952
290220;7766352
290280;5461240
290340;4876528
290400;8089200
290460;5627600
290520;8705616
290580;5229888
290640;4969904
290700;7971864
290760;5400480
290820;5402832
290880;7833056
290940;4639008
291000;5969296
291060;5783512
291120;3933512
291180;4965576
291240;5159256
291300;8585552
291360;8618544
291420;5505792
291480;5249264
291540;4172160
291600;6083464
291660;5784512
291720;5152048
291780;8421536
291840;5159848
291900;8410480
291960;5161496
292020;4476208
292080;5648504
292140;4147456
292200;5100800
292260;5191328
292320;8450304
292380;4892264
292440;8099848
292500;4580408
292560;7862472
292620;4228328
292680;5270224
292740;5742736
292800;4930120
292860;4374856
292920;5245080
292980;5768984
293040;7889304
293100;8349784
293160;5661200
293220;5417192
293280;6213160
293340;5162096
293400;5324544
293460;6339032
293520;4641048
293580;8431344
293640;7835016
293700;4768704
293760;5085432
293820;5637312
293880;7236888
293940;5684824
294000;4917216
294060;4673488
294120;4430504
294180;5515424
294240;5751488
294300;8051888
294360;5766952
294420;5572064
294480;5375168
294540;5591184
294600;4884408
294660;8193952
294720;5671456
294780;5323312
294840;5066800
294900;5631912
294960;4548144
295020;5586648
295080;5072936
295140;8474816
295200;5311248
295260;4735104
295320;5596200
295380;4572568
295440;5266608
295500;4565320
295560;4376976
295620;4521440
295680;5296040
295740;5506384
295800;5388184
295860;4446064
295920;3950984
295980;5210088
296040;6964536
296100;5936824
296160;5172576
296220;8176024
296280;4076024
296340;5622120
296400;5984856
296460;5484080
296520;5312224
296580;8148336
296640;5141264
296700;4210472
296760;5518296
296820;4823064
296880;5300600
296940;5349776
297000;5365024
297060;4800232
297120;8237312
297180;5101744
297240;7776112
297300;5283400
297360;4939264
297420;5571488
297480;5719952
297540;3955064
297600;5529384
297660;4561024
297720;5705896
297780;5548712
297840;8232864
297900;5318096
297960;5580776
298020;5613040
298080;5319352
298140;5682928
298200;4980936
298260;5765504
298320;4804000
298380;8475304
298440;7686104
298500;5719288
298560;8170656
298620;4939792
298680;5460592
298740;4672440
298800;8164000
298860;5385248
298920;4308632
298980;5794072
299040;4623824
299100;5993568
299160;5796696
299220;8076432
299280;5219208
299340;8105704
299400;4872096
299460;4945576
299520;5374000
299580;4995392
299640;4578616
299700;5160160
299760;4168552
299820;4414568
299880;5530224
299940;4743512
300000;8379968
300060;5105288
300120;5787432
300180;7679968
300240;5950248
300300;5270984
300360;4518464
300420;5715344
300480;7781544
300540;4919456
300600;7974992
300660;5188752
300720;5571616
300780;7771288
300840;5362272
300900;5253800
300960;8697072
301020;5064544
301080;5815232
301140;5359568
301200;5117344
301260;4011864
301320;8380616
301380;5668024
301440;5271336
301500;5183056
301560;7481752
301620;4663136
301680;5825720
301740;7365656
301800;5665848
301860;7032784
301920;8252664
301980;5693496
302040;6860112
302100;8307496
302160;6354832
302220;6243488
302280;7941200
302340;5302560
302400;6305856
302460;6853072
302520;7343872
302580;7857152
302640;7857152
302700;5481600
302760;5589352
302820;6253720
302880;6865280
302940;7518912
303000;8069744
303060;4440904
303120;6018688
303180;6726992
303240;6726992
303300;8350312
303360;4977120
303420;5565448
303480;5565448
303540;6168896
303600;5914120
303660;5723456
303720;6118624
303780;6629776
303840;5791720
303900;6363024
303960;6889880
304020;5182672
304080;5887064
304140;6583552
304200;7174384
304260;7909112
304320;6463088
304380;7089640
304440;4745984
304500;7849312
304560;8425792
304620;4522552
304680;5187464
304740;6017696
304800;6688096
304860;6159392
304920;5478560
304980;6326088
305040;6602568
305100;7241936
305160;7379512
305220;5294696
305280;5888408
305340;5061360
305400;5867976
305460;5400968
305520;6951240
305580;8063464
305640;5076216
305700;5759792
305760;5502488
305820;6077424
305880;6087688
305940;6981328
306000;6003976
306060;5700616
306120;5589512
306180;8389552
306240;7435896
306300;5536864
306360;4681680
306420;5883424
306480;4729288
306540;5131912
306600;4404960
306660;8471280
306720;5146328
306780;4804320
306840;4972576
306900;6089456
306960;5288744
307020;8133248
307080;5714808
307140;4158376
307200;6570816
307260;8424368
307320;7888848
307380;6969608
307440;5226312
307500;5302712
307560;4835600
307620;8032520
307680;4486448
307740;8462392
307800;5287392
307860;8379104
307920;7735944
307980;4653128
308040;7736848
308100;4143712
308160;5290336
308220;5840248
308280;7348456
308340;8461504
308400;8938008
308460;5467320
308520;5106008
308580;5741576
308640;5192768
308700;5511072
308760;7773888
308820;5102496
308880;5288504
308940;4933352
309000;8332200
309060;8319960
309120;8303392
309180;5483384
309240;5729880
309300;4495600
309360;5184024
309420;7673096
309480;5413440
309540;8915128
309600;7875800
309660;4162408
309720;5313184
309780;5481264
309840;5536144
309900;8849752
309960;5241520
310020;5484072
310080;8007664
310140;8720496
310200;5502512
310260;8731088
310320;5000672
310380;4235144
310440;4923976
310500;8655016
310560;5441712
310620;8707408
310680;8323432
310740;4456136
310800;5196944
310860;8352592
310920;7612776
310980;6179384
311040;5094600
311100;8412512
311160;5315312
311220;4999464
311280;7754544
311340;6004808
311400;5240816
311460;5788704
311520;4237216
311580;8208152
311640;5248704
311700;5283088
311760;5336760
311820;8291480
311880;5475864
311940;5724568
312000;4520992
312060;4657744
312120;5800928
312180;8632784
312240;4447040
312300;5304656
312360;4531744
312420;7976920
312480;5297520
312540;5402336
312600;8612336
312660;4725016
312720;5187536
312780;6814296
312840;7765368
312900;8662152
312960;4458072
313020;8177912
313080;5181208
313140;4810360
313200;7494088
313260;5946456
313320;5555104
313380;8690320
313440;5847208
313500;4782808
313560;8455888
313620;4893952
313680;4497864
313740;8156864
313800;6886336
313860;5580552
313920;5885384
313980;7560896
314040;5314856
314100;5409120
314160;6903952
314220;4416592
314280;5722200
314340;7554160
314400;5094032
314460;5331936
314520;4421224
314580;5852168
314640;7586656
314700;8599656
314760;4571904
314820;7371600
314880;8194112
314940;4570624
315000;7539392
315060;5810304
315120;8876240
315180;8599816
315240;5792648
315300;4318056
315360;8589360
315420;5642400
315480;5797640
315540;5047664
315600;8107768
315660;8436552
315720;5736440
315780;7940584
315840;8366904
315900;4121624
315960;8581432
316020;8867592
316080;5502920
316140;4491464
316200;4973128
316260;4693984
316320;5620552
316380;3984656
316440;5098488
316500;4662208
316560;7965672
316620;5254512
316680;8176168
316740;4804920
316800;4131000
316860;7788472
316920;5208048
316980;5280400
317040;5512496
317100;7679896
317160;5793784
317220;5224024
317280;7686320
317340;8254000
317400;8452328
317460;5662392
317520;4086928
317580;4397000
317640;5079824
317700;4475040
317760;7661808
317820;7525488
317880;4855304
317940;4855304
318000;5095288
318060;4468032
318120;8122904
318180;5442616
318240;5102984
318300;8320576
318360;5780952
318420;8382088
318480;7108008
318540;5100440
318600;8159688
318660;8232456
318720;5456912
318780;5722144
318840;8398592
318900;5801816
318960;7968968
319020;4176656
319080;5264568
319140;5952736
319200;8131952
319260;4654640
319320;4459872
319380;7859912
319440;5498864
319500;7457000
319560;5588488
319620;6774384
319680;7872320
319740;4401728
319800;5469720
319860;7326424
319920;5262768
319980;7847168
320040;7978192
320100;5783512
320160;5008760
320220;4112608
320280;5254592
320340;8385112
320400;5075176
320460;7756552
320520;5261112
320580;4884208
320640;7028808
320700;5565040
320760;5430784
320820;8428376
320880;5724448
320940;8025768
321000;8015264
321060;5614808
321120;4732264
321180;4820872
321240;5182944
321300;8138336
321360;5270896
321420;8033496
321480;7319392
321540;6485664
321600;5118064
321660;8470824
321720;7203712
321780;6143200
321840;4642488
321900;6747832
321960;8428000
322020;6363840
322080;6066096
322140;7487624
322200;5088168
322260;6825512
322320;7872648
322380;5658216
322440;7091032
322500;4968488
322560;5258144
322620;5689128
322680;5651560
322740;6164072
322800;5767696
322860;6417640
322920;6881136
322980;6495768
323040;6840376
323100;7507808
323160;5403200
323220;6251984
323280;5132080
323340;5797448
323400;7499112
323460;6790032
323520;5870568
323580;5001872
323640;7996352
323700;8492784
323760;5387896
323820;7371160
323880;8562992
323940;8546896
324000;4907176
324060;7422608
324120;4491960
324180;7592408
324240;8118664
324300;8028984
324360;5632632
324420;5227056
324480;7778248
324540;7532072
324600;7521632
324660;4879288
324720;8289128
324780;8346336
324840;5560120
324900;4169344
324960;8898720
325020;5750824
325080;8367288
325140;8201560
325200;5619920
325260;8312136
325320;4892704
325380;8620192
325440;6906576
325500;7760624
325560;8092448
325620;5648304
325680;8012528
325740;8187432
325800;8589000
325860;5344264
325920;8188520
325980;8130888
326040;5246584
326100;4896152
326160;7936200
326220;4967248
326280;5105384
326340;4966512
326400;8001024
326460;5062424
326520;4450208
326580;7617368
326640;4912552
326700;8354784
326760;4373792
326820;8255328
326880;5172296
326940;8101640
327000;4764480
327060;4631952
327120;8083808
327180;8121888
327240;5216336
327300;8401616
327360;5249208
327420;7641288
327480;8206304
327540;8129256
327600;4407960
327660;7784888
327720;5520456
327780;7445896
327840;4934992
327900;4630504
327960;7964728
328020;8237128
328080;8110944
328140;7456248
328200;7705712
328260;5381720
328320;8241728
328380;4350328
328440;7998768
328500;5524184
328560;7975176
328620;7428096
328680;8272976
328740;8794744
328800;7804264
328860;8090224
328920;5022320
328980;5267528
329040;5213224
329100;4673064
329160;8574120
329220;4369384
329280;8245736
329340;7472760
329400;4658768
329460;7475072
329520;7946792
329580;4605168
329640;7466872
329700;7843224
329760;4724392
329820;8478008
329880;8483816
329940;4991344
330000;4508488
330060;8137088
330120;8507280
330180;4367424
330240;8485680
330300;8471568
330360;7607336
330420;4242264
330480;8418032
330540;4546368
330600;8037688
330660;7008952
330720;8473104
330780;4757696
330840;7821168
330900;7712800
330960;4459560
331020;4579112
331080;8388280
331140;5165640
331200;4408704
331260;7563712
331320;4931680
331380;7244072
331440;7462008
331500;4283536
331560;4291152
331620;4608496
331680;4609904
331740;8449064
331800;8386552
331860;8105496
331920;5598656
331980;4677984
332040;7816496
332100;5211344
332160;4141488
332220;8210288
332280;4988992
332340;4570784
332400;7706320
332460;7814616
332520;5057808
332580;7168688
332640;8516032
332700;7390264
332760;7073200
332820;8282520
332880;7286792
332940;8107080
333000;4885600
333060;4949000
333120;8331344
333180;5415096
333240;5254608
333300;5478536
333360;5116592
333420;8215920
333480;7666064
333540;8337320
333600;4861920
333660;8352824
333720;7423504
333780;8083952
333840;4243664
333900;7983464
333960;4977336
334020;8276416
334080;7803976
334140;7792264
334200;4344224
334260;8493592
334320;6603024
334380;7419072
334440;4275952
334500;8320688
334560;4441464
334620;8103248
334680;4153536
334740;4588480
334800;7775056
334860;7401384
334920;7600064
334980;4700840
335040;7760808
335100;7480608
335160;6677736
335220;8505808
335280;4371384
335340;7454344
335400;8740648
335460;7750088
335520;8354840
335580;4707112
335640;8385704
335700;4970184
335760;7664800
335820;7364792
335880;7674272
335940;7636112
336000;8495248
336060;7593808
336120;5087608
336180;7898272
336240;4447488
336300;8508296
336360;7204120
336420;8412704
336480;8474408
336540;8395392
336600;7933240
336660;8050008
336720;7702200
336780;8097664
336840;7914592
336900;8510824
336960;7691968
337020;5382648
337080;7869464
337140;4874624
337200;7856520
337260;7475080
337320;7766992
337380;4429968
337440;7399288
337500;8069992
337560;5173864
337620;4800808
337680;4191624
337740;8026272
337800;7400984
337860;7487624
337920;6901456
337980;8639544
338040;8371664
338100;7575344
338160;8483248
338220;8054368
338280;8403464
338340;7066896
338400;4975128
338460;8466696
338520;8263392
338580;7651320
338640;6979840
338700;4375704
338760;8061408
338820;4819216
338880;7147088
338940;8441864
339000;4207264
339060;4823032
339120;5010928
339180;7574000
339240;8009600
339300;5459176
339360;7893008
339420;6072288
339480;8456624
339540;4252552
339600;4107832
339660;5206400
339720;5713232
339780;4777320
339840;7916752
339900;4657504
339960;7664288
340020;5828112
340080;8604088
340140;7335056
340200;7984864
340260;7795752
340320;4519944
340380;8127048
340440;7843392
340500;3989944
340560;4287920
340620;5384416
340680;8302528
340740;8148824
340800;8423552
340860;4109720
340920;4114400
340980;4496856
341040;4670144
341100;7934072
341160;4264560
341220;4256816
341280;7007024
341340;6688656
341400;4306336
341460;7488888
341520;8153800
341580;4139136
341640;5880736
341700;7624648
341760;5631456
341820;7870264
341880;5192168
341940;7896304
342000;8392736
342060;4507824
342120;7584760
342180;4158472
342240;7864336
342300;7802320
342360;7800680
342420;4928856
342480;4020176
342540;4600176
342600;7835152
342660;3958952
342720;8267432
342780;7748416
342840;7577024
342900;8440232
342960;4908504
343020;4173752
343080;7568456
343140;7875856
343200;8285320
343260;4162272
343320;8303824
343380;8012424
343440;7554584
343500;5188872
343560;5505104
343620;4629224
343680;8010960
343740;8738248
343800;7651472
343860;4320976
343920;7660064
343980;7699032
344040;5465280
344100;7647656
344160;4529680
344220;8485440
344280;7523616
344340;4471312
344400;8083672
344460;7421368
344520;7736296
344580;7674432
344640;4917216
344700;4991144
344760;8205136
344820;5452576
344880;5375936
344940;8170504
345000;8385896
345060;4464536
345120;5579696
345180;7835728
345240;7724888
345300;4532128
345360;8416592
345420;8277648
345480;5104784
345540;7605952
345600;5986864
345660;8777120
345720;7770248
345780;8039104
345840;7758304
345900;8371080
345960;7550616
346020;6434312
346080;8961880
346140;8155608
346200;7898152
346260;8219920
346320;8279384
346380;5148992
346440;8117360
346500;8060440
346560;4864088
346620;8448552
346680;8251808
346740;8793648
346800;7690136
346860;7702416
346920;7018696
346980;8013880
347040;8752400
347100;7810088
347160;8074856
347220;8570408
347280;4501944
347340;8148184
347400;8578128
347460;8635496
347520;7949088
347580;7302080
347640;8690040
347700;8389448
347760;7660120
347820;8527504
347880;8397872
347940;8202176
348000;8040200
348060;7685136
348120;4650912
348180;8781624
348240;7881584
348300;8662960
348360;8272856
348420;4619744
348480;8216104
348540;8391024
348600;8274192
348660;8994512
348720;8886032
348780;8451544
348840;8526184
348900;4595048
348960;7814400
349020;7771928
349080;8374776
349140;8360264
349200;8392584
349260;4895104
349320;7110528
349380;4448368
349440;8075608
349500;7345552
349560;4188192
349620;7173936
349680;8259424
349740;8249352
349800;7281456
349860;8577712
349920;7906552
349980;8047600
350040;4675888
350100;4253176
350160;7827096
350220;4563536
350280;7725648
350340;4382336
350400;4047408
350460;7881072
350520;4172960
350580;4066816
350640;7927528
350700;8665400
350760;8525248
350820;7290704
350880;8479424
350940;7209296
351000;7686504
351060;5037032
351120;6916568
351180;7847128
351240;7824704
351300;7259008
351360;4260664
351420;8376896
351480;8245688
351540;8654488
351600;7804408
351660;8026912
351720;8372144
351780;8698768
351840;8589400
351900;8035776
351960;8648144
352020;8474504
352080;4595816
352140;8236528
352200;4347104
352260;4190296
352320;8198088
352380;4334120
352440;5764856
352500;7821568
352560;8629728
352620;8096472
352680;7910648
352740;7680312
352800;7334112
352860;8342728
352920;7118104
352980;8333800
353040;4049376
353100;8030000
353160;8059040
353220;8255520
353280;7952104
353340;7394912
353400;8775152
353460;8252112
353520;8478768
353580;7787640
353640;7732640
353700;8298528
353760;7790488
353820;8502328
353880;8425456
353940;7255944
354000;5301264
354060;7498976
354120;4625440
354180;4073016
354240;8222376
354300;4641128
354360;4282904
354420;7629104
354480;7709360
354540;8141632
354600;4357464
354660;8359696
354720;5110456
354780;4446496
354840;4025904
354900;7973320
354960;4730272
355020;7886896
355080;6456552
355140;8234992
355200;4256936
355260;7205656
355320;7925128
355380;8472192
355440;7548352
355500;8273208
355560;8521008
355620;8805704
355680;7682928
355740;7991472
355800;7296816
355860;7849360
355920;8353432
355980;4770328
356040;8570456
356100;4475432
356160;4965744
356220;7904056
356280;4339240
356340;7738568
356400;5768328
356460;7713096
356520;7651960
356580;8514032
356640;7826904
356700;4829984
356760;8054480
356820;8103240
356880;4666376
356940;8487424
357000;7485264
357060;7451104
357120;8240248
357180;7801424
357240;8208592
357300;7024032
357360;8434168
357420;7729120
357480;7847920
357540;6488192
357600;8328480
357660;8496048
357720;7724832
357780;7619280
357840;7601032
357900;8497784
357960;4580744
358020;8064784
358080;8168208
358140;7791104
358200;7106352
358260;8041536
358320;4542160
358380;8016512
358440;8200584
358500;7428744
358560;8386104
358620;8485344
358680;7481640
358740;8510624
358800;4421504
358860;8015872
358920;8158032
358980;8567144
359040;3815528
359100;5231016
359160;7867872
359220;7684224
359280;4913256
359340;8440984
359400;7983624
359460;4588200
359520;7333320
359580;8794224
