T;allocated heap
239640;4856728
239700;4461480
239760;4607984
239820;5303512
239880;6630808
239940;7136816
240000;5716072
240060;4588936
240120;6572288
240180;6086896
240240;6371128
240300;5318392
240360;5629688
240420;6236416
240480;5959088
240540;5219264
240600;5812296
240660;5337904
240720;5823352
240780;7818160
240840;5711528
240900;5708256
240960;6000984
241020;6602056
241080;5640080
241140;7293400
241200;7646160
241260;6033896
241320;6521384
241380;5782384
241440;5403104
241500;5858928
241560;5518440
241620;6959896
241680;5618752
241740;5829824
241800;5787448
241860;4740824
241920;8819856
241980;6551040
242040;5192576
242100;4802888
242160;6089888
242220;5889920
242280;6489768
242340;6055600
242400;5104872
242460;5713920
242520;5126144
242580;4739960
242640;4872952
242700;5809408
242760;5700976
242820;5839760
242880;5558712
242940;5902176
243000;6015168
243060;7635104
243120;5611432
243180;6080608
243240;6645552
243300;5581336
243360;7460360
243420;4183768
243480;6069568
243540;5668320
243600;5600656
243660;5616992
243720;5825192
243780;5874472
243840;5477992
243900;6518840
243960;5243216
244020;6215760
244080;6909792
244140;5342024
244200;4921544
244260;5519600
244320;5195752
244380;5321616
244440;6441776
244500;5572360
244560;5351968
244620;5487376
244680;5843752
244740;5749416
244800;6202224
244860;5532176
244920;5607328
244980;5643032
245040;5919808
245100;5434104
245160;5815824
245220;5758408
245280;5990688
245340;5775072
245400;6280096
245460;6199024
245520;5520888
245580;6230864
245640;5856200
245700;5595432
245760;7382440
245820;6226944
245880;5333792
245940;5449856
246000;5176080
246060;3943280
246120;5228368
246180;5611200
246240;5893000
246300;5138536
246360;6274480
246420;4958496
246480;5937312
246540;5779800
246600;4025528
246660;5235136
246720;5269032
246780;5970584
246840;5679360
246900;3909016
246960;5991968
247020;6922960
247080;5881272
247140;6723720
247200;5407680
247260;5415088
247320;6297096
247380;6893296
247440;6138176
247500;6107992
247560;5891680
247620;7021648
247680;5795096
247740;3909624
247800;5975288
247860;6879400
247920;5256312
247980;6094904
248040;6333240
248100;5411080
248160;5669744
248220;5123216
248280;6266608
248340;6654720
248400;5370416
248460;5363048
248520;6020104
248580;5943712
248640;5330520
248700;5326368
248760;5439344
248820;6199928
248880;6263920
248940;8469320
249000;5981952
249060;8540552
249120;5961192
249180;5733952
249240;5667376
249300;5169816
249360;6571960
249420;5452360
249480;5945080
249540;5364520
249600;5702888
249660;5753352
249720;6241616
249780;5330032
249840;7095760
249900;6236768
249960;5907912
250020;5794504
250080;5494528
250140;5302536
250200;5377992
250260;5960912
250320;6733496
250380;5367520
250440;6205192
250500;5426504
250560;5446904
250620;6273672
250680;6457192
250740;4014680
250800;5823768
250860;5834592
250920;4958480
250980;5642144
251040;5740184
251100;5326592
251160;5548104
251220;5940840
251280;5031920
251340;7061704
251400;5650688
251460;5616064
251520;6942016
251580;5677744
251640;5784056
251700;5224672
251760;8760544
251820;6235456
251880;5363808
251940;5974960
252000;5588304
252060;6132080
252120;5721376
252180;5560280
252240;5795448
252300;6453824
252360;7401016
252420;7401016
252480;7401016
252540;7401016
252600;7177288
252660;7622224
252720;7622224
252780;7352040
252840;6229416
252900;7793840
252960;8892688
253020;7285040
253080;8067552
253140;7484928
253200;6844720
253260;7706048
253320;7248056
253380;6608904
253440;7788848
253500;8772200
253560;6817600
253620;7276160
253680;7216512
253740;8389792
253800;6953528
253860;7702880
253920;7262896
253980;7049408
254040;6943912
254100;8536728
254160;8082616
254220;6979480
254280;6674816
254340;6836808
254400;7055128
254460;7319576
254520;6772584
254580;7018136
254640;6829096
254700;6991888
254760;7537768
254820;6956400
254880;8066320
254940;6783832
255000;6982680
255060;7044760
255120;6392608
255180;8681120
255240;6842992
255300;7099312
255360;7172864
255420;6291104
255480;7054136
255540;7961512
255600;4419200
255660;7616088
255720;7127568
255780;7147024
255840;6685168
255900;7206048
255960;5827112
256020;6773048
256080;6406792
256140;7049104
256200;6771608
256260;6640344
256320;7126112
256380;8225416
256440;7508480
256500;7791816
256560;3673896
256620;6971952
256680;7383192
256740;7400312
256800;6537616
256860;7725400
256920;8261208
256980;6751320
257040;7398424
257100;6779520
257160;7501744
257220;6669040
257280;7265144
257340;7219832
257400;7347176
257460;7873536
257520;6642176
257580;6876216
257640;7003504
257700;7158784
257760;7145368
257820;7451096
257880;7974488
257940;7158928
258000;7205064
258060;6433288
258120;7125384
258180;8195728
258240;6942320
258300;6609824
258360;7328992
258420;6819312
258480;7180176
258540;6690072
258600;6377424
258660;7566288
258720;7298760
258780;7089480
258840;6990224
258900;6968864
258960;7558840
259020;6708176
259080;6837352
259140;7702448
259200;7300848
259260;7531848
259320;7107872
259380;6696656
259440;7229168
259500;6994040
259560;7605960
259620;7146040
259680;7533480
259740;6784032
259800;6898256
259860;6881752
259920;6910416
259980;6645328
260040;7441640
260100;7091952
260160;6934536
260220;7138560
260280;7177152
260340;6665800
260400;7309976
260460;7809024
260520;4130424
260580;6946816
260640;8397176
260700;7518168
260760;7236728
260820;7256960
260880;6807864
260940;7121616
261000;6849304
261060;7822720
261120;3963248
261180;6877472
261240;7199848
261300;6698920
261360;4819976
261420;7339568
261480;7383088
261540;7134200
261600;8186160
261660;6923952
261720;7382176
261780;7524000
261840;7031472
261900;6633880
261960;6971800
262020;7094536
262080;6678880
262140;6861736
262200;6644288
262260;7210664
262320;7053864
262380;7966088
262440;7829176
262500;6951520
262560;6672400
262620;6947992
262680;7634352
262740;8314184
262800;7021040
262860;6940744
262920;7194208
262980;7266568
263040;6773584
263100;7343272
263160;8004448
263220;7331472
263280;7103640
263340;7128712
263400;7088048
263460;7725160
263520;6594856
263580;7109464
263640;7635288
263700;7832488
263760;4190968
263820;6654560
263880;6909592
263940;7344352
264000;6641192
264060;7119056
264120;7003168
264180;7602608
264240;7527992
264300;6795416
264360;7987120
264420;6641304
264480;6457440
264540;6483424
264600;8242528
264660;6049296
264720;5483848
264780;6145904
264840;5893768
264900;6001216
264960;5797408
265020;5829704
265080;6362464
265140;5557952
265200;5676200
265260;6574792
265320;6269448
265380;5377224
265440;5852328
265500;5746264
265560;5557440
265620;5803456
265680;6316640
265740;6820200
265800;6001752
265860;5769712
265920;5301176
265980;5676928
266040;6186856
266100;6112144
266160;5483888
266220;5279472
266280;6849304
266340;5559032
266400;5079376
266460;5804840
266520;7295024
266580;6920320
266640;5854408
266700;5489592
266760;5644976
266820;5821936
266880;6217312
266940;5764640
267000;6281312
267060;6664968
267120;6366024
267180;7549568
267240;5799592
267300;6348848
267360;6332744
267420;5836136
267480;5648664
267540;5742104
267600;6398152
267660;6640360
267720;6181880
267780;5435272
267840;5610896
267900;5602872
267960;6108688
268020;6218848
268080;5346936
268140;7447440
268200;5792600
268260;5589120
268320;5858304
268380;6270776
268440;5708048
268500;5199872
268560;6506176
268620;6256088
268680;6535288
268740;5829352
268800;6016848
268860;6406112
268920;6105032
268980;6126408
269040;6250544
269100;6422368
269160;5879952
269220;5750064
269280;6210864
269340;6036432
269400;5991504
269460;5242200
269520;6135344
269580;7542368
269640;6062264
269700;5678720
269760;6080264
269820;5786416
269880;5657704
269940;6207656
270000;6143056
270060;5890632
270120;5848928
270180;6779984
270240;6277248
270300;5876320
270360;5991784
270420;6250232
270480;6010224
270540;6279336
270600;6193952
270660;4992704
270720;5800920
270780;6542824
270840;6448888
270900;4874192
270960;6441416
271020;5749392
271080;7754744
271140;6470168
271200;5766904
271260;4372056
271320;6306952
271380;5279416
271440;5905152
271500;5252424
271560;5956552
271620;4607488
271680;5878264
271740;6161288
271800;6912120
271860;6390136
271920;6984208
271980;6604840
272040;5966304
272100;6152120
272160;6606064
272220;6733064
272280;5676352
272340;5391368
272400;6176384
272460;6244608
272520;6363184
272580;6163632
272640;5895968
272700;6361752
272760;6945808
272820;7348368
272880;6238424
272940;6227264
273000;6755528
273060;6292976
273120;5891272
273180;6535072
273240;5680640
273300;6383648
273360;6061080
273420;6020488
273480;5939040
273540;4437552
273600;5888912
273660;5791080
273720;5460520
273780;7319664
273840;4895848
273900;5362448
273960;5976800
274020;6267728
274080;5236384
274140;5484344
274200;7019064
274260;5880688
274320;7021352
274380;4993432
274440;6531056
274500;6020120
274560;6095144
274620;6819608
274680;6628080
274740;6539256
274800;4606584
274860;6276896
274920;6237648
274980;5891056
275040;6508120
275100;6346456
275160;6126032
275220;4249312
275280;5726296
275340;5747256
275400;6282040
275460;6543640
275520;6164000
275580;6587712
275640;5457400
275700;6465576
275760;6153408
275820;6240152
275880;6038008
275940;9312312
276000;5739800
276060;3955504
276120;5925896
276180;6345016
276240;5473240
276300;6123952
276360;6174432
276420;6260376
276480;5140056
276540;7263872
276600;4402736
276660;6084216
276720;7294328
276780;6083112
276840;5328736
276900;4897912
276960;6206400
277020;9361728
277080;5998656
277140;6606696
277200;6069928
277260;7915040
277320;5717104
277380;5194024
277440;4615080
277500;6003408
277560;5616960
277620;5592840
277680;7296160
277740;6427696
277800;4097072
277860;5830544
277920;4798992
277980;5480232
278040;9285480
278100;5792152
278160;5970680
278220;6098024
278280;5594704
278340;6431496
278400;5079264
278460;5858048
278520;4128832
278580;9468808
278640;6210400
278700;6771280
278760;6135840
278820;6388920
278880;6909304
278940;9508256
279000;4779192
279060;9277584
279120;6062688
279180;5844552
279240;5383712
279300;6579672
279360;7365256
279420;6041912
279480;5775352
279540;5700904
279600;5803176
279660;8053240
279720;4888672
279780;5523920
279840;5775568
279900;4742328
279960;6143656
280020;6075496
280080;6144080
280140;6304552
280200;6365608
280260;6176296
280320;5496432
280380;5969840
280440;7540032
280500;5988248
280560;5127864
280620;5702936
280680;6373936
280740;6606336
280800;6044752
280860;6404936
280920;6236712
280980;4880144
281040;6368088
281100;5213288
281160;6585376
281220;6048240
281280;5487152
281340;5995824
281400;5737696
281460;6492208
281520;5258280
281580;5508160
281640;6747328
281700;6372920
281760;6289328
281820;7052328
281880;7052408
281940;5427880
282000;7288360
282060;5549456
282120;5834456
282180;6242832
282240;6665312
282300;6018656
282360;5651888
282420;4168136
282480;6109528
282540;5225752
282600;5634944
282660;5477624
282720;7580544
282780;6024800
282840;4465016
282900;6797328
282960;6677264
283020;5521304
283080;7554800
283140;4717528
283200;5886000
283260;6027544
283320;6028640
283380;6084592
283440;6084416
283500;5739000
283560;6531528
283620;5700024
283680;6473320
283740;5891744
283800;5994520
283860;7236120
283920;7414128
283980;7368776
284040;5565384
284100;5827216
284160;6069400
284220;5962272
284280;5956192
284340;5649256
284400;5532320
284460;5793928
284520;6049216
284580;6587872
284640;8740616
284700;6077896
284760;7310936
284820;6057112
284880;6118848
284940;7510256
285000;5617920
285060;6833336
285120;6651464
285180;5546912
285240;5991528
285300;6651840
285360;6044920
285420;6397456
285480;6083776
285540;6161336
285600;7010520
285660;7174680
285720;6070992
285780;5918088
285840;6053760
285900;6640000
285960;5749640
286020;6438680
286080;6455664
286140;5785176
286200;5932896
286260;5794768
286320;6081960
286380;6348280
286440;6275528
286500;7868256
286560;6358976
286620;5699136
286680;5979640
286740;5811880
286800;6749144
286860;6373208
286920;5321072
286980;5558184
287040;5492520
287100;6691520
287160;6242816
287220;6324432
287280;5660952
287340;5729512
287400;5769000
287460;6833144
287520;5161928
287580;6146656
287640;5944920
287700;6911152
287760;6721528
287820;5799848
287880;5782368
287940;6923056
288000;5875088
288060;6265008
288120;6066576
288180;6813792
288240;4497880
288300;6266616
288360;4403672
288420;5982368
288480;4788152
288540;6558864
288600;7312352
288660;5953712
288720;5749088
288780;6157592
288840;6237616
288900;7515096
288960;6476528
289020;6230320
289080;5449904
289140;7224600
289200;6322168
289260;6134936
289320;6006800
289380;6396880
289440;7471352
289500;6936976
289560;6676736
289620;6195248
289680;6068832
289740;6489680
289800;5964160
289860;5901560
289920;6210536
289980;5776136
290040;5681760
290100;6019328
290160;6678368
290220;6628064
290280;7729760
290340;6057960
290400;6396376
290460;5942384
290520;6548288
290580;5765664
290640;5096680
290700;4910384
290760;6240616
290820;7448808
290880;5934360
290940;7444560
291000;6244952
291060;5657680
291120;7154608
291180;6141824
291240;5999512
291300;6057160
291360;6352288
291420;7164616
291480;6269832
291540;4588440
291600;4613280
291660;5610432
291720;6672608
291780;7055104
291840;6441368
291900;5778800
291960;6010432
292020;6512184
292080;5886824
292140;5542240
292200;5735352
292260;6620048
292320;6196096
292380;7376360
292440;5483648
292500;6946960
292560;6387728
292620;6541760
292680;6429128
292740;5433976
292800;5863288
292860;5959480
292920;8041824
292980;6170824
293040;6516112
293100;7529008
293160;6432280
293220;5730600
293280;6142800
293340;6026472
293400;7148400
293460;5606288
293520;6250664
293580;6451840
293640;7028384
293700;6250288
293760;5125152
293820;6601536
293880;8380768
293940;5915632
294000;6200272
294060;6133744
294120;6280328
294180;6394720
294240;5680736
294300;6384304
294360;5955720
294420;5984632
294480;6126376
294540;6524136
294600;5419104
294660;7181000
294720;6682056
294780;6328568
294840;6220000
294900;7536864
294960;6204568
295020;6053952
295080;6362168
295140;6931072
295200;4712256
295260;5685144
295320;5910568
295380;5716968
295440;6256736
295500;6096784
295560;5888472
295620;7672664
295680;6408568
295740;5600528
295800;6003016
295860;7389752
295920;5086176
295980;6600608
296040;6249624
296100;6031632
296160;7239240
296220;5180984
296280;6356800
296340;6974760
296400;6551768
296460;7414336
296520;6085184
296580;6095536
296640;6333136
296700;5625728
296760;6242688
296820;5932312
296880;7465120
296940;5854056
297000;7460096
297060;5820328
297120;6435256
297180;6145752
297240;6651496
297300;7241280
297360;6583544
297420;6591296
297480;5506024
297540;6333416
297600;6290520
297660;6788240
297720;5784352
297780;5847320
297840;6112656
297900;6247536
297960;5526000
298020;6072568
298080;5790168
298140;5796704
298200;6150856
298260;6483520
298320;6415416
298380;5888720
298440;5459408
298500;5226736
298560;6222064
298620;7983968
298680;5972632
298740;7248552
298800;6231232
298860;6655800
298920;5799464
298980;6402504
299040;6397704
299100;6831088
299160;4774176
299220;6059768
299280;5760552
299340;6279496
299400;4994568
299460;7444704
299520;6172912
299580;5983416
299640;6141144
299700;5900968
299760;7363600
299820;6787688
299880;5860504
299940;5176496
300000;5968360
300060;4937472
300120;6020536
300180;6356216
300240;6356608
300300;5987392
300360;5789360
300420;6692176
300480;5876552
300540;8143360
300600;5762520
300660;5880672
300720;7153784
300780;5901032
300840;6180560
300900;5956560
300960;7358128
301020;6494720
301080;6052696
301140;4804832
301200;7003176
301260;7432536
301320;5891208
301380;5526880
301440;6418632
301500;7770048
301560;6063560
301620;6184952
301680;6014992
301740;6910728
301800;5947392
301860;6110440
301920;6708128
301980;6056240
302040;5516040
302100;5756200
302160;6614320
302220;4247864
302280;6784088
302340;6006080
302400;7316032
302460;6668520
302520;5997792
302580;5780256
302640;5719192
302700;5717040
302760;6053608
302820;6492296
302880;6055464
302940;5913752
303000;6617664
303060;6289768
303120;5978640
303180;5825832
303240;7146848
303300;6828312
303360;5486000
303420;5864240
303480;5892192
303540;6595472
303600;5710520
303660;6263816
303720;5136992
303780;7355752
303840;5600208
303900;6090160
303960;5966312
304020;6188416
304080;6401736
304140;6573704
304200;5829984
304260;5002704
304320;6090048
304380;6086304
304440;7313552
304500;7411112
304560;6113864
304620;5927952
304680;5780328
304740;6141728
304800;6461464
304860;5692696
304920;5403240
304980;6015904
305040;5436720
305100;6103192
305160;6104920
305220;6500288
305280;5775840
305340;7218752
305400;6961528
305460;6205536
305520;6283536
305580;5442496
305640;6844856
305700;6475080
305760;6265328
305820;6369216
305880;7259528
305940;8261544
306000;6573840
306060;7101256
306120;5556864
306180;5739584
306240;7040432
306300;6768944
306360;6392808
306420;5719784
306480;6184624
306540;6301376
306600;6027592
306660;6221264
306720;6042824
306780;5386368
306840;8557280
306900;6461216
306960;6054144
307020;5555544
307080;6607824
307140;5439856
307200;5580272
307260;6238192
307320;7629680
307380;6612856
307440;4897824
307500;4753608
307560;6124272
307620;5583264
307680;6638736
307740;8516136
307800;5972208
307860;6823904
307920;7400664
307980;6299232
308040;6411672
308100;5913912
308160;6552864
308220;4781200
308280;6341872
308340;5014440
308400;5873880
308460;6890200
308520;5560512
308580;5431016
308640;4916464
308700;5762048
308760;6601944
308820;6909664
308880;5063864
308940;5839216
309000;5863712
309060;6069888
309120;5518496
309180;6509728
309240;5817336
309300;6088592
309360;6201856
309420;5596752
309480;6329296
309540;8210568
309600;6245712
309660;6084264
309720;5839584
309780;5713464
309840;6574920
309900;6255640
309960;6410496
310020;5658280
310080;6112504
310140;6758968
310200;6520952
310260;6255472
310320;5564608
310380;6274824
310440;4511592
310500;5802072
310560;5830616
310620;5692904
310680;6390504
310740;6460488
310800;5874352
310860;5623304
310920;6001320
310980;5718072
311040;5853320
311100;5737288
311160;6750984
311220;5265896
311280;6470128
311340;7086496
311400;7389504
311460;7433616
311520;5862192
311580;5976360
311640;6724376
311700;5904112
311760;6622816
311820;5726552
311880;6199672
311940;5797904
312000;6282048
312060;6144072
312120;6535112
312180;5674016
312240;5025312
312300;4612456
312360;5772776
312420;6539984
312480;6317328
312540;4654624
312600;4984568
312660;6576768
312720;6301208
312780;5750816
312840;6526872
312900;6127216
312960;5654592
313020;6313504
313080;6232136
313140;5865264
313200;5281392
313260;5973016
313320;6263024
313380;5501696
313440;5460800
313500;6668112
313560;6317304
313620;7583976
313680;6151712
313740;5976184
313800;6430568
313860;5638800
313920;5591736
313980;6012184
314040;6558864
314100;5921296
314160;6133104
314220;6039808
314280;7212720
314340;6010616
314400;6540056
314460;6292824
314520;6837944
314580;6250112
314640;6155272
314700;6140736
314760;4874352
314820;6139048
314880;5423368
314940;8133328
315000;6074016
315060;5322728
315120;6241232
315180;5938208
315240;4859536
315300;6235984
315360;6723136
315420;6117456
315480;6926712
315540;5454904
315600;6048088
315660;6135680
315720;8072000
315780;4829352
315840;4735568
315900;5984432
315960;6040752
316020;6165760
316080;6057112
316140;5895416
316200;4313176
316260;6947848
316320;6282728
316380;6828864
316440;5822672
316500;6335912
316560;5801552
316620;5456712
316680;6061048
316740;4213608
316800;7554896
316860;5691808
316920;6863736
316980;6735544
317040;6178048
317100;6272744
317160;5021688
317220;6008920
317280;9298048
317340;6009424
317400;6414472
317460;5885640
317520;5931312
317580;6338752
317640;6408456
317700;5900920
317760;6237680
317820;6047640
317880;6598080
317940;5768608
318000;4811352
318060;5575944
318120;6167064
318180;5612696
318240;6631152
318300;6398664
318360;4663016
318420;6110912
318480;6652160
318540;5926488
318600;5947776
318660;5039704
318720;6608432
318780;7182704
318840;7445752
318900;6629072
318960;4074936
319020;5825152
319080;5462296
319140;5945352
319200;5865696
319260;6153624
319320;6040312
319380;7563888
319440;7220784
319500;5822000
319560;5870680
319620;4880200
319680;6156192
319740;6405376
319800;6391024
319860;7207632
319920;6113384
319980;5704688
320040;5984944
320100;6491984
320160;7150736
320220;6701816
320280;5692576
320340;6078704
320400;5798160
320460;6311864
320520;5958424
320580;5228304
320640;6166096
320700;6778056
320760;6217280
320820;5000304
320880;5506128
320940;5343976
321000;6410128
321060;6192824
321120;6284064
321180;5849272
321240;6052064
321300;5273976
321360;4566320
321420;7441120
321480;6749504
321540;6430336
321600;6725288
321660;6132640
321720;5779064
321780;5801000
321840;4297088
321900;8060408
321960;5813008
322020;6337832
322080;5758392
322140;5860720
322200;6411144
322260;6063528
322320;5878944
322380;4644256
322440;6862016
322500;5962912
322560;6366048
322620;5532024
322680;6039136
322740;6581088
322800;6620912
322860;5475984
322920;5620344
322980;5530080
323040;6234104
323100;5104144
323160;5935320
323220;5925904
323280;5801680
323340;6419864
323400;6140600
323460;6377600
323520;5493400
323580;6869096
323640;5850664
323700;5880088
323760;6336728
323820;6837000
323880;6266688
323940;6735752
324000;4300384
324060;7656320
324120;5632816
324180;5814840
324240;4734992
324300;6118320
324360;5788520
324420;6112480
324480;5740136
324540;5987104
324600;5480872
324660;5889704
324720;5453112
324780;6885688
324840;6458960
324900;6484632
324960;6494440
325020;6173200
325080;6549904
325140;5385640
325200;6264000
325260;5576312
325320;5924384
325380;6260640
325440;5500648
325500;5333152
325560;7658840
325620;4964072
325680;6568728
325740;6351848
325800;6145440
325860;6010448
325920;5997464
325980;7293472
326040;4831912
326100;5558920
326160;6141864
326220;6095880
326280;6175072
326340;7474416
326400;6283952
326460;5713888
326520;5776952
326580;6628456
326640;7716680
326700;6478240
326760;6723456
326820;5609824
326880;6045704
326940;5683656
327000;6628240
327060;5820232
327120;6103944
327180;6217456
327240;6039808
327300;5738288
327360;6514272
327420;6364184
327480;4429552
327540;6062720
327600;6249728
327660;6813816
327720;6193456
327780;6452232
327840;6481744
327900;4793248
327960;5676760
328020;6680192
328080;5823424
328140;6354408
328200;6132336
328260;6419424
328320;6931008
328380;5529464
328440;5908496
328500;5807424
328560;5980664
328620;6371776
328680;5502576
328740;6842520
328800;5988800
328860;5877856
328920;6145840
328980;5900944
329040;6086376
329100;6061864
329160;7372752
329220;6048544
329280;5849392
329340;5425016
329400;6063624
329460;5433600
329520;6457864
329580;5865368
329640;5547232
329700;5764664
329760;6643816
329820;6234720
329880;5459312
329940;7359456
330000;6152184
330060;6596984
330120;6113432
330180;6408792
330240;6303800
330300;6248160
330360;6780736
330420;6162760
330480;6709744
330540;5919608
330600;5496120
330660;5291552
330720;6398224
330780;6336216
330840;5662248
330900;5998792
330960;6189680
331020;5483256
331080;5317344
331140;6158040
331200;5572720
331260;5619784
331320;6014256
331380;5753896
331440;6250480
331500;5893840
331560;6047648
331620;5294096
331680;5798752
331740;5950024
331800;6242384
331860;5365536
331920;5725560
331980;6309960
332040;5744104
332100;5653448
332160;6288064
332220;5923920
332280;7616224
332340;5630912
332400;6123632
332460;6167688
332520;6265456
332580;5874952
332640;6082128
332700;5724816
332760;5592744
332820;6065128
332880;6097400
332940;5931880
333000;6036016
333060;6981224
333120;5942584
333180;5391160
333240;5567576
333300;5901784
333360;6007912
333420;5695152
333480;5957920
333540;5207544
333600;6397480
333660;6621656
333720;6336776
333780;6244216
333840;6487848
333900;6516024
333960;6036088
334020;7096240
334080;5653528
334140;6031568
334200;5682512
334260;5796312
334320;6254248
334380;6372264
334440;5394272
334500;6113856
334560;5624896
334620;5885880
334680;6063568
334740;6389240
334800;6634376
334860;5487136
334920;5919544
334980;6561824
335040;6190912
335100;6050288
335160;5949840
335220;5445600
335280;6140072
335340;5560024
335400;6481456
335460;7148976
335520;6361424
335580;6317976
335640;6006136
335700;6638904
335760;5574736
335820;5939640
335880;7160648
335940;6370256
336000;5899312
336060;5736840
336120;5716872
336180;5667856
336240;6693688
336300;5392760
336360;5890816
336420;7294144
336480;5018592
336540;6017552
336600;5371728
336660;6060976
336720;6722712
336780;6253384
336840;6224040
336900;5952624
336960;6264008
337020;5357984
337080;5802632
337140;5948464
337200;6224784
337260;5047984
337320;6065432
337380;5939144
337440;6038936
337500;7693056
337560;6103624
337620;5933608
337680;5922696
337740;6360048
337800;5736912
337860;6411344
337920;7084232
337980;5835776
338040;5705320
338100;7162048
338160;5830904
338220;6339880
338280;6310144
338340;6796824
338400;6525112
338460;5707232
338520;5975776
338580;5619992
338640;6228944
338700;6187496
338760;6021792
338820;6247792
338880;6312760
338940;6181176
339000;6224728
339060;6097536
339120;6652160
339180;5612296
339240;6926336
339300;6700576
339360;6136400
339420;5670816
339480;5638208
339540;5861496
339600;5966536
339660;6272984
339720;6085088
339780;6251200
339840;4910464
339900;6332544
339960;6067624
340020;6782824
340080;5247192
340140;6203904
340200;5318608
340260;6370928
340320;6291840
340380;5685248
340440;5426272
340500;6088448
340560;5998600
340620;6575800
340680;5744232
340740;6509336
340800;5520608
340860;7129488
340920;5900824
340980;5949912
341040;6180272
341100;5917664
341160;5747328
341220;5662176
341280;5698184
341340;5909264
341400;7401416
341460;6471016
341520;6160592
341580;5715448
341640;6307824
341700;7248776
341760;6632144
341820;5884552
341880;6672712
341940;6037984
342000;5984488
342060;5335752
342120;6476032
342180;6933376
342240;5836232
342300;7139368
342360;5647560
342420;5765384
342480;6221000
342540;6421824
342600;5811112
342660;5866488
342720;5525736
342780;6104240
342840;6059520
342900;6303320
342960;6312552
343020;5824992
343080;6250744
343140;5864168
343200;5512496
343260;7306136
343320;5967536
343380;5829712
343440;6135000
343500;5924736
343560;6682664
343620;7042056
343680;5871128
343740;5420632
343800;6215448
343860;5578744
343920;6020504
343980;5918024
344040;5819720
344100;6457896
344160;7303248
344220;5542416
344280;6883112
344340;5778456
344400;5612488
344460;6219824
344520;5263328
344580;6210232
344640;5534352
344700;6936824
344760;5506856
344820;5623024
344880;5927664
344940;6064400
345000;6561968
345060;5969640
345120;5582072
345180;5739360
345240;5359400
345300;5907280
345360;6200256
345420;5863936
345480;5855080
345540;5283440
345600;5684168
345660;5891288
345720;6665912
345780;6202200
345840;5615168
345900;5322264
345960;5324416
346020;5662712
346080;6063568
346140;6297104
346200;6066088
346260;5888808
346320;5826768
346380;5620344
346440;5746744
346500;5714368
346560;5873240
346620;5471632
346680;5969208
346740;6032984
346800;5661768
346860;5896584
346920;5879456
346980;5807968
347040;5812488
347100;6454776
347160;6396704
347220;6152920
347280;6661648
347340;5988984
347400;6415000
347460;6260992
347520;6270584
347580;5995944
347640;5942656
347700;5698624
347760;6623344
347820;5841880
347880;5597072
347940;5869264
348000;6234640
348060;5726264
348120;6170352
348180;5603192
348240;6361808
348300;5730808
348360;5431576
348420;7525056
348480;6898360
348540;6052176
348600;5742848
348660;6059624
348720;6192144
348780;6058072
348840;6321976
348900;6325752
348960;6450384
349020;5431128
349080;6095576
349140;5742744
349200;5906752
349260;5995984
349320;6012040
349380;6339424
349440;4958968
349500;5599336
349560;5792656
349620;6257808
349680;7233328
349740;5863424
349800;6453504
349860;5915736
349920;7251992
349980;6349600
350040;6455528
350100;6462560
350160;5582400
350220;7246640
350280;6184184
350340;5671704
350400;6623264
350460;6405688
350520;5725616
350580;7424528
350640;5823288
350700;7314872
350760;6251760
350820;5917384
350880;5232368
350940;6344704
351000;6125680
351060;6175464
351120;6474416
351180;6368072
351240;6225072
351300;6097432
351360;5894488
351420;6091304
351480;6401952
351540;5887984
351600;6207744
351660;5409456
351720;5779152
351780;5686344
351840;5798456
351900;5726472
351960;5764072
352020;5882184
352080;7266480
352140;5981104
352200;5930728
352260;6210688
352320;5865848
352380;6121504
352440;5572544
352500;5887744
352560;6430056
352620;6329136
352680;6310256
352740;6663112
352800;6578992
352860;6106808
352920;6058280
352980;5949856
353040;6167632
353100;5470824
353160;6435176
353220;5924352
353280;5949272
353340;6259152
353400;6063632
353460;6607760
353520;5884560
353580;5724712
353640;5514944
353700;6141112
353760;6245016
353820;6214272
353880;6255032
353940;6611928
354000;5670200
354060;5849072
354120;7661792
354180;5881224
354240;5159792
354300;5462176
354360;5902856
354420;6088824
354480;6048832
354540;7195048
354600;6349992
354660;6194688
354720;6156552
354780;6560368
354840;7163264
354900;7584056
354960;6291168
355020;6551592
355080;6434200
355140;5966840
355200;6013000
355260;5240400
355320;6102360
355380;6136392
355440;7002752
355500;6669680
355560;6207304
355620;6042968
355680;5835520
355740;6170736
355800;6079752
355860;6019432
355920;5757592
355980;5829072
356040;5754952
356100;7169672
356160;5854464
356220;6502440
356280;6311912
356340;5849400
356400;6437784
356460;6237824
356520;5894240
356580;7327112
356640;5542856
356700;5937168
356760;5578120
356820;6200360
356880;5997088
356940;6266632
357000;6104240
357060;6531728
357120;7159136
357180;6455368
357240;5744544
357300;5805896
357360;7660184
357420;6065496
357480;6247080
357540;5933432
357600;5680248
357660;5555384
357720;6023024
357780;5688736
357840;5818264
357900;6355896
357960;6045360
358020;6599952
358080;6727696
358140;6068072
358200;5884552
358260;5701184
358320;5906720
358380;5629008
358440;5805520
358500;5825208
358560;5022632
358620;6249560
358680;7456952
358740;6212368
358800;6027904
358860;6263848
358920;6040704
358980;5656232
359040;5858832
359100;5705912
359160;5674976
359220;5714288
359280;5939208
359340;6211624
359400;6217456
359460;6321232
