procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 2250184  33848 654284    0    0     0     0 10644  606  0 51 49  0  0
 3  0      0 2250184  33856 654284    0    0     0    20 10067  585  1 51 49  0  0
 5  0      0 2250184  33856 654284    0    0     0     0 10746  573  0 51 49  0  0
 5  0      0 2250184  33856 654284    0    0     0     0 10331  570  0 51 49  0  0
 1  0      0 2256960  33856 654292    0    0     0     4 1184  941  1 25 74  0  0
 2  0      0 2249344  33856 654292    0    0     0     0 9307  452  1 50 49  0  0
 3  0      0 2249344  33864 654284    0    0     0    16 10848  559  0 51 49  0  0
 4  0      0 2249600  33864 654284    0    0     0     0 9725  535  0 51 49  0  0
 3  0      0 2249600  33864 654284    0    0     0     0 9591  540  0 51 49  0  0
 3  0      0 2249600  33864 654284    0    0     0    12 10708  555  1 51 49  0  0
 4  0      0 2249600  33864 654284    0    0     0     4 10484  546  0 51 49  0  0
 4  0      0 2249600  33872 654276    0    0     0    28 10583  561  1 51 49  0  0
 4  0      0 2249600  33872 654276    0    0     0     0 10060  540  0 51 49  0  0
 4  0      0 2249856  33872 654276    0    0     0     0 10729  539  0 51 49  0  0
 3  0      0 2281900  33872 654312    0    0     0     0  960  999  2 29 70  0  0
 3  0      0 2280068  33872 654328    0    0     0     0 1325 1207  2 54 44  0  0
 2  0      0 2275516  33880 654340    0    0     0    20 1414 1235  2 57 42  0  0
 1  0      0 2248920  33880 654360    0    0     0     0 1438 1264  2 49 49  1  0
 1  0      0 2274360  33880 654376    0    0     0     0 1377 1210  2 50 48  0  0
 2  0      0 2275288  33880 654392    0    0     0    76 1417 1267  1 57 43  0  0
 3  0      0 2276920  33880 654404    0    0     0     0 1324 1178  2 52 46  0  0
 2  0      0 2272532  33888 654424    0    0     0    28 1467 1183  1 53 46  0  0
 5  0      0 2259820  33888 654436    0    0     0     4 1229 1211  3 50 47  0  0
 1  0      0 2268876  33888 654452    0    0     0     0 1512 1221  1 52 48  0  0
 3  0      0 2260748  33888 654468    0    0     0    80 1355 1232  2 50 48  0  0
 2  0      0 2265988  33888 654488    0    0     0     0 1365 1204  1 58 41  0  0
 1  0      0 2259700  33896 654504    0    0     0    28 1327 1226  1 49 49  0  0
 5  0      0 2261200  33896 654520    0    0     0     0 1346 1216  1 53 46  0  0
 2  0      0 2261308  33896 654532    0    0     0     4 1369 1189  2 50 49  0  0
 2  0      0 2258596  33896 654548    0    0     0    84 1350 1251  1 55 44  0  0
 1  0      0 2244868  33896 654564    0    0     0     0 1417 1180  1 54 45  0  0
 5  0      0 2240304  33904 654584    0    0     0    56 1331 1247  1 49 50  0  0
 2  0      0 2247328  33904 654592    0    0     0     0 1403 1217  1 54 45  0  0
 5  0      0 2253624  33904 654620    0    0     0     0 1329 1218  1 55 44  0  0
 3  0      0 2272152  33904 654632    0    0     0    84 1347 1254  1 53 47  0  0
 4  0      0 2272604  33904 654644    0    0     0     0 1402 1167  1 60 39  0  0
 1  0      0 2282700  33912 654656    0    0     0    28 1343 1267  1 53 47  0  0
 2  0      0 2274052  33912 654672    0    0     0     0 1354 1192  2 46 52  0  0
 3  0      0 2272584  33912 654688    0    0     0     0 1353 1240  1 58 41  0  0
 4  0      0 2257184  33912 654704    0    0     0    84 1360 1208  2 52 46  0  0
 5  0      0 2262104  33912 654724    0    0     0     4 1414 1224  1 51 48  0  0
 1  0      0 2279508  33920 654732    0    0     0    28 1362 1267  1 48 51  0  0
 2  0      0 2281764  33920 654752    0    0     0     0 1304 1189  2 52 47  0  0
 2  0      0 2270968  33920 654772    0    0     0     0 1401 1254  1 53 46  0  0
 6  0      0 2268892  33920 654792    0    0     0    84 8450 1145  1 75 24  0  0
 6  0      0 2268892  33928 654792    0    0     0    40 10507  563  0 51 49  0  0
 7  0      0 2263044  33928 654796    0    0     0     0 5392  515  1 31 69  0  0
 3  0      0 2263044  33928 654796    0    0     0     0 10646  393  0 51 49  0  0
 4  0      0 2263044  33928 654796    0    0     0     0 10403  515  1 51 49  0  0
 6  0      0 2249956  33944 655580    0    0   672     8 10387  623 17 55 28  1  0
 5  0      0 2249200  33944 655580    0    0     0     0 10667  519  0 51 49  0  0
 2  0      0 2230820  33964 655572    0    0    16    56 1284 1039 25 45 30  0  0
 4  0      0 2218816  33972 656156    0    0   568     0 1356 1306  4 51 45  1  0
 6  0      0 2222828  33972 656172    0    0     0     0 1370 1224  2 48 50  0  0
 2  0      0 2216852  33972 656184    0    0     0   100 2563 1150  1 58 41  0  0
 3  0      0 2216852  33972 656184    0    0     0     0 10834  548  0 51 49  0  0
 3  0      0 2216852  33980 656184    0    0     0   108 10565  696  0 51 49  0  0
 3  0      0 2245820  33980 656180    0    0     0     4 7734  876  2 44 54  0  0
 2  0      0 2242072  33980 656196    0    0     0     0 1245 1104  1 44 55  0  0
 2  0      0 2267100  33980 656208    0    0     0     0 1427 1256  2 53 46  0  0
 4  0      0 2254896  33980 656224    0    0     0     0 1374 1266  1 48 51  0  0
 1  0      0 2239776  33988 656240    0    0     0    40 1402 1186  1 52 47  0  0
 4  0      0 2269044  33988 656256    0    0     0   144 1348 1195  1 49 49  0  0
 2  0      0 2252640  33988 656260    0    0     0     4 6755  744  1 54 45  0  0
 3  0      0 2252640  33988 656260    0    0     0     0 9766  519  0 51 49  0  0
 3  0      0 2252640  33988 656260    0    0     0     0 11329  517  1 50 49  0  0
 4  0      0 2252640  33996 656252    0    0     0    84 11102  526  0 51 49  0  0
 4  0      0 2252640  33996 656252    0    0     0    12 10634  511  0 51 49  0  0
 4  0      0 2252640  33996 656252    0    0     0     0 10822  472  0 56 44  0  0
 4  0      0 2252640  33996 656252    0    0     0     4 10234  520  0 51 49  0  0
 3  0      0 2247460  33996 656260    0    0     0     0 10317  586  1 53 47  0  0
 1  0      0 2267540  34004 656276    0    0     0    28 1207 1115  1 53 46  0  0
 5  0      0 2236296  34004 656292    0    0     0     0 1380 1114  1 53 46  0  0
 3  0      0 2260224  34004 656320    0    0     0     0 1240 1258  2 47 51  0  0
 5  0      0 2241860  34004 656336    0    0     0     0 1196 1100  2 58 41  0  0
 2  0      0 2254204  34012 656340    0    0     0    20 1304 1207  1 48 51  0  0
10  0      0 2250152  34012 656364    0    0     0    84 1281 1153  1 54 45  0  0
 2  0      0 2243180  34012 656368    0    0     0     0 8870  588  0 55 45  0  0
 3  0      0 2243180  34012 656368    0    0     0     0 9173  484  1 51 49  0  0
 3  0      0 2243180  34012 656368    0    0     0     0 9734  470  0 51 49  0  0
 3  0      0 2243180  34012 656368    0    0     0     8 10091  829  1 52 48  0  0
 4  0      0 2242928  34020 656360    0    0     0    64 9351 2474  5 55 40  1  0
 3  0      0 2239152  34020 656516    0    0     8     0 10424 2042  4 88  8  0  0
 3  0      0 2237952  34020 656656    0    0     0     0 9321 4152  9 57 34  0  0
 3  0      0 2237128  34020 656696    0    0     0     0 9472 3368 12 57 31  0  0
