Tempo privilegiato,Tempo processore,Tempo utente,Altre operazioni IO,Altri byte IO,Byte dati IO,Byte del file di paging,Byte del pool di paging,Byte del pool non-paging,Byte letti IO,Byte massimi file di paging,Byte privati,Byte scritti IO,Byte virtuali,Conteggio degli handle,Conteggio thread,Creazione ID processo,Errori di pagina,ID processo,Massimo valore byte virtuali,Max working set,Operazioni dati IO,Operazioni lettura IO,Operazioni scrittura IO,Priorità base,Tempo trascorso,Working set,Working set - Privato,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Principale9
0,"1592,7909182","1592,7909182",0,0,0,4769923072,367104,20440,0,4769923072,4769923072,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4419,0013609",2771857408,2767515648,"-0,754140739","1,8352469553","0,9065708923","0,146973535","0,9235349842","2,6411462816","-1,024850962","-0,336429353","1,5796056046"
"1,0463318418","1593,0402292","1591,9938973",0,0,0,4769923072,367104,20440,0,4769923072,4769923072,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4421,9879851",2771857408,2767515648,"-0,652081393","1,8598236771","0,4029042326","0,8099686074","0,8781763098","2,7614164923","-0,771194902","1,1309372363","1,5141662964"
"0,5204344724","1597,2133957","1596,6929612",0,0,0,4769923072,367104,20440,0,4769923072,4769923072,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4424,9902843",2771857408,2767515648,"-0,832340949","1,8407727985","1,0451414304","0,0759786339","0,8999451775","2,6639034494","-0,837428595","0,6911808624","1,5242116323"
0,"1587,0399566","1587,0399566","4,6621856846","38,62953853","26,641061055",4771160064,367104,20440,"0,6660265264",4771160064,4771160064,"25,975034528",9306701824,307,28,16052,"104,8991779",22912,9306701824,4719943680,"1,3320530527","0,6660265264","0,6660265264",8,"4427,993123",2773102592,2768760832,"15,366596286","2,3881041657","6,4349570856","1,5020413097","-2,257385072","4,5832703089","-8,772107582","0,560909615","-6,550674932"
0,"1599,2388156","1599,2388156",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4430,9945509",2773102592,2768760832,"-0,944741052","2,1868034075","1,4821049963","-0,52069625","0,7994347214","2,9199197075","-1,123814685","0,1426922915","1,8175462278"
0,"1602,0584563","1602,0584563",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4433,9965481",2773102592,2768760832,"-1,029336345","2,1824161442","1,7373323173","-0,783581864","0,7987586892","2,8956046862","-1,083632466","0,3380103269","1,8025598306"
"0,5203367759","1590,1491873","1589,6288505",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4436,999411",2773102592,2768760832,"-0,617556388","2,2153392821","0,3973888455","0,6678393494","0,778750498","3,0584610742","-1,128915568","0,2341879274","1,8337294159"
"6,2448660956","1573,7062561","1567,46139",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4440,0018773",2773102592,2768760832,"0,4750621073","2,3782825065","-3,970133876","5,9552475829","0,5347284448","3,8697388676","0,0051078571","7,0287269602","1,5702559153"
0,"1597,422512","1597,422512",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4442,9891114",2773102592,2768760832,"-0,890245302","2,1915520998","1,3174542842","-0,351538699","0,7995430396","2,9348810713","-1,149641632","0,016887276","1,8269622672"
0,"1597,1786504","1597,1786504",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4445,9924542",2773102592,2768760832,"-0,882928289","2,1923819425","1,2953235401","-0,328845491","0,799524865","2,9368196747","-1,153103535","-0,000002498092","1,8282027255"
0,"1599,4098832","1599,4098832",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4448,994538",2773102592,2768760832,"-0,949869958","2,1889967066","1,4972786149","-0,53687989","0,7989751917","2,9175472039","-1,121304056","0,1545567177","1,8163330283"
0,"1595,6461397","1595,6461397",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4451,9968484",2773102592,2768760832,"-0,836948172","2,1958205081","1,1564709416","-0,186064246","0,7997129384","2,9496506476","-1,174911896","-0,106154137","1,8362177523"
"0,5204566442","1592,0768745","1591,5564178",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4454,9990197",2773102592,2768760832,"-0,675375483","2,2145439514","0,5715399618","0,4879827377","0,7779085598","3,0410486992","-1,101350642","0,3678989481","1,8232043518"
"8,8467088911","1558,0615541","1549,2148452",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4458,0015487",2773102592,2768760832,"1,2168261002","2,4685527268","-6,695292643","9,119919522","0,4251825889","4,3076594774","0,4041864639","9,5508902303","1,4935032423"
"3,6624504816","1588,4570946","1584,7946441",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4460,9879372",2773102592,2768760832,"-0,237842434","2,2953723796","-1,336352357","2,8861305748","0,6427106665","3,4397906972","-0,401902484","4,4716015591","1,649888595"
0,"1596,9719056","1596,9719056",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4463,9906904",2773102592,2768760832,"-0,876721932","2,1952183867","1,2762914716","-0,309809545","0,7991465118","2,9376850469","-1,15597541","-0,014309012","1,828990767"
"1,0409170329","1597,287187","1596,24627",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4466,9928509",2773102592,2768760832,"-0,777208717","2,2195576612","0,7813202881","0,3434840802","0,7540073983","3,0567548819","-0,902673676","1,4501230403","1,7635333126"
0,"1600,1815966","1600,1815966",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4469,9954398",2773102592,2768760832,"-0,973019069","2,190581379","1,5667800752","-0,60909504","0,7983161859","2,9098761415","-1,110224081","0,2080301229","1,8118871086"
0,"1595,521094","1595,521094",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4472,9979855",2773102592,2768760832,"-0,83319239","2,1989323281","1,144783179","-0,174683759","0,7992465067","2,9496646463","-1,176607582","-0,114798947","1,8365218174"
"0,5202332962","1587,7520202","1587,2317869",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4476,0014457",2773102592,2768760832,"-0,545638902","2,2248026673","0,1797295259","0,8907217207","0,7783536654","3,0770281165","-1,162932202","0,0680252223","1,8457677812"
0,"1595,6864592","1595,6864592",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4478,988013",2773102592,2768760832,"-0,838152563","2,1994775523","1,1596501644","-0,190177847","0,7990702977","2,9479458357","-1,174227245","-0,103339286","1,835543714"
0,"1598,7492843","1598,7492843",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4481,9893826",2773102592,2768760832,"-0,930043966","2,1946760769","1,4368945125","-0,475733046","0,7983420562","2,9215467962","-1,130580505","0,1088240615","1,8192692182"
0,"1598,8963884","1598,8963884",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4484,9914533",2773102592,2768760832,"-0,934456848","2,194839958","1,4501603636","-0,489485537","0,7982399513","2,9201349543","-1,128472528","0,119016354","1,8184388158"
0,"1594,1500458","1594,1500458",0,0,0,4771160064,367104,20440,0,4771160064,4771160064,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"4487,9936409",2773102592,2768760832,"-0,792054767","2,2033370369","1,0203918417","-0,047072271","0,7991887147","2,9606591112","-1,196078948","-0,209758824","1,8435282114"
0,"1600,4294493","1600,4294493",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4490,9957648",2773090304,2768748544,"-0,85011376","1,6547059532","0,6833880145","-1,524776883","-1,079038343","3,095772974","-0,608786929","0,1473588341","1,5649881922"
0,"1595,4674255","1595,4674255",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4493,9984115",2773090304,2768748544,"-0,701240733","1,6635703848","0,234092514","-1,06225788","-1,078043273","3,1381454591","-0,679466046","-0,196356512","1,5912200085"
"3,6433251469","1579,1212137","1575,4778885",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4497,0004768",2773090304,2768748544,"0,1705982691","1,7774401012","-3,078064002","2,8511002274","-1,232111538","3,7048223193","-0,041509798","3,7205748516","1,4546681237"
"1,0464020545","1589,4847208","1588,4383188",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4499,9869006",2773090304,2768748544,"-0,412198255","1,6991757834","-0,833885247","0,18169054","-1,122137162","3,3116800313","-0,514565237","0,8394201195","1,5587351729"
"0,5204091132","1592,4518863","1591,9314772",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4502,9893461",2773090304,2768748544,"-0,556284938","1,6821764105","-0,300786813","-0,439939037","-1,100105177","3,2244910098","-0,598003044","0,3159919946","1,5751743515"
0,"1598,9092774","1598,9092774",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4505,9913926",2773090304,2768748544,"-0,804502073","1,659364605","0,5454955743","-1,383264123","-1,07906411","3,1080454051","-0,630382783","0,0420692052","1,5727844709"
0,"1598,9443237","1598,9443237",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4508,9933733",2773090304,2768748544,"-0,805552956","1,6597192999","0,5486161311","-1,386570614","-1,079142148","3,1075938841","-0,629871236","0,0444992889","1,5725476223"
"1,040720201","1579,2929051","1578,2521849",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,"2,9972611028",22912,9306701824,4719943680,0,0,0,8,"4511,9961016",2773127168,2768785408,"-0,03158967","1,7157014629","-1,67734068","1,1680957885","-1,198228528","3,4700542921","-0,937261252","0,1547634868","1,3149635672"
0,"1592,3775828","1592,3775828",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4514,9986872",2773127168,2768785408,"-0,608527638","1,6713713997","-0,045910233","-0,774466649","-1,077734388","3,1642271093","-0,723267155","-0,41041492","1,6072599558"
"3,643257793","1583,7762091","1580,1329513",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4518,000808",2773127168,2768785408,"0,0309408712","1,7720506484","-2,656844193","2,4168756024","-1,233462951","3,6645241344","0,0250096865","4,0429055284","1,4296890329"
0,"1591,0443929","1591,0443929",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4520,9882325",2773127168,2768785408,"-0,568527617","1,674468487","-0,166716816","-0,650265835","-1,07758877","3,175350685","-0,742235957","-0,502759686","1,6142194659"
0,"1597,8277637","1597,8277637",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4523,9903552",2773127168,2768785408,"-0,772044178","1,6633312988","0,447371807","-1,282649281","-1,079116019","3,1170671657","-0,64558453","-0,032875349","1,5782378259"
0,"1597,4257438","1597,4257438",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4526,9922553",2773127168,2768785408,"-0,759982044","1,6644302742","0,4109220292","-1,245212583","-1,079100195","3,1203612313","-0,651299638","-0,060720697","1,5803160478"
0,"1599,7964384","1599,7964384",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4529,9945904",2773127168,2768785408,"-0,831107897","1,6608075798","0,625503453","-1,46624758","-1,079679823","3,0998935836","-0,617513318","0,1034989955","1,5677076394"
0,"1590,27936","1590,27936",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4532,9972075",2773127168,2768785408,"-0,545572468","1,6774289321","-0,236189664","-0,579107635","-1,077706551","3,1813021124","-0,753085937","-0,555743511","1,6180668478"
0,"1591,3828705","1591,3828705",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4535,9997062",2773127168,2768785408,"-0,578679805","1,675964182","-0,136334353","-0,682016082","-1,078014055","3,1716940083","-0,73735253","-0,47930125","1,6121705068"
"7,3236228065","1587,1336854","1579,8100626",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4538,9866159",2773127168,2768785408,"0,3155038418","1,8557192433","-4,20404323","4,5175187282","-1,393786315","4,0657765705","0,9526008033","9,3760525572","1,1861950954"
0,"1597,8655531","1597,8655531",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4541,9886676",2773127168,2768785408,"-0,773174424","1,6657513297","0,4504789463","-1,286408744","-1,079546887","3,1158369178","-0,644972653","-0,030243061","1,577730608"
0,"1598,3721874","1598,3721874",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4544,9907453",2773127168,2768785408,"-0,788374061","1,6653029582","0,4962953172","-1,333676541","-1,079726202","3,111343963","-0,637742636","0,004853772","1,5749958319"
0,"1594,7999809","1594,7999809",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4547,9936689",2773127168,2768785408,"-0,68119884","1,6718006707","0,1728286831","-1,000715937","-1,079029602","3,1418059357","-0,688621743","-0,242589372","1,5938660044"
"0,5204620531","1600,9412752","1600,4208131",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4550,995809",2773127168,2768785408,"-0,810965313","1,6739878645","0,4670527356","-1,231881092","-1,102919563","3,1499867819","-0,476717891","0,9041185236","1,5294170021"
0,"1589,1349533","1589,1349533",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4553,9976387",2773127168,2768785408,"-0,511233449","1,6822765518","-0,340166546","-0,47270259","-1,077954058","3,1900518965","-0,769303933","-0,634999126","1,623770316"
0,"1598,2398915","1598,2398915",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4556,9999649",2773127168,2768785408,"-0,784402519","1,6671859321","0,4841081107","-1,321501918","-1,07997987","3,1118729294","-0,639578337","-0,004300563","1,5754917033"
"0,5228967011","1580,7167276","1580,1938309",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4559,9881268",2773127168,2768785408,"-0,20392446","1,7097272519","-1,365383513","0,65492425","-1,098892799","3,3231400257","-0,764227881","-0,493447899","1,6362406911"
0,"1596,6184194","1596,6184194",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4562,9915448",2773127168,2768785408,"-0,735753353","1,6707742236","0,3372015071","-1,170427551","-1,079772391","3,1254669313","-0,662654137","-0,116614537","1,5839781627"
0,"1597,0073267","1597,0073267",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4565,9942314",2773127168,2768785408,"-0,747420902","1,6705264165","0,3723593053","-1,206720878","-1,079926438","3,1219828461","-0,657101313","-0,089672614","1,5818669572"
0,"1603,8226306","1603,8226306",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4568,9968234",2773127168,2768785408,"-0,951895533","1,6593349133","0,9893390257","-1,842081127","-1,081460555","3,0634256417","-0,559994949","0,3824237203","1,5457161645"
"4,6822368536","1583,6365536","1578,9543168",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4572,0001956",2773127168,2768785408,"0,1439103755","1,8041584685","-3,192919273","3,110636429","-1,279618433","3,784697474","0,271575249","5,4731798921","1,3658899508"
"2,6161238351","1587,4639431","1584,8478193",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4574,9864839",2773127168,2768785408,"-0,187217584","1,7494988132","-1,807433418","1,3986730613","-1,191188382","3,5097425548","-0,167723751","2,8749115489","1,4720758097"
"0,5204518421","1589,4599259","1588,939474",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4577,9886829",2773127168,2768785408,"-0,466493488","1,6972654635","-0,572891751","-0,161954617","-1,101087517","3,2470194265","-0,640178914","0,1088169581","1,5897719855"
0,"1597,8198308","1597,8198308",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4580,9917984",2773127168,2768785408,"-0,771795006","1,6712129595","0,4456585931","-1,282659557","-1,080453194","3,1142645438","-0,645464734","-0,033378531","1,5773073935"
0,"1598,6754441","1598,6754441",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4583,994284",2773127168,2768785408,"-0,797464839","1,6701703585","0,5230702149","-1,36245909","-1,080707461","3,1067808774","-0,633262991","0,0258919675","1,5727241246"
0,"1603,5487666","1603,5487666",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,"3,3309721182",22912,9306701824,4719943680,0,0,0,8,"4586,9964144",2773168128,2768826368,"-0,859855497","1,6596693972","1,0493873563","-1,772099662","-1,168779723","3,1452184915","-0,870763112","0,3959098375","1,2157929774"
0,"1579,8482007","1579,8482007",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,"2,9973294793",22912,9306701824,4719943680,0,0,0,8,"4589,9990763",2773204992,2768863232,"-0,15717054","1,7003067398","-1,10483685","0,4327817682","-1,15489675","3,3408619327","-1,177509001","-1,249115632","1,3744760746"
"0,5205430612","1571,5195017","1570,9989586",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4593,0007492",2773204992,2768863232,"0,0717876315","1,7291320331","-2,197233505","1,5103792141","-1,097298743","3,4014133986","-0,895403986","-1,133862743","1,6846049986"
0,"1597,5631101","1597,5631101",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4595,9877204",2773204992,2768863232,"-0,764076325","1,6729611039","0,4223793961","-1,258855324","-1,080457685","3,1171023179","-0,648781121","-0,051240244","1,5784785352"
0,"1598,8226803","1598,8226803",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4598,9899295",2773204992,2768863232,"-0,801865819","1,6712305557","0,5363637663","-1,376311601","-1,080798696","3,106156824","-0,630824415","0,0360122155","1,5717555766"
"0,5204021628","1598,6754441","1598,1550419",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4601,9924151",2773204992,2768863232,"-0,742967791","1,6841252969","0,2612778961","-1,021300963","-1,10333561","3,1682222723","-0,508524308","0,7470326419","1,5406195694"
0,"1600,9505008","1600,9505008",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4604,9945379",2773204992,2768863232,"-0,865704284","1,6684358747","0,7289038634","-1,574745424","-1,081396687","3,0876193715","-0,600485935","0,1834105323","1,5603824144"
0,"1593,6635123","1593,6635123",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4607,9966616",2773204992,2768863232,"-0,647076825","1,6812594788","0,0691147648","-0,895493849","-1,079902316","3,1499164339","-0,70428762","-0,321354363","1,5989292034"
"0,5204566788","1592,0769806","1591,5565239",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4610,9988327",2773204992,2768863232,"-0,544990823","1,6966064728","-0,336306953","-0,406276715","-1,10213249","3,2243228012","-0,602479381","0,2900420795","1,5754135804"
"1,0405667183","1582,7019785","1581,6614118",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4614,0020039",2773204992,2768863232,"-0,209268598","1,7252086538","-1,446693355","0,8087521145","-1,122675121","3,3654343802","-0,61171229","0,3614532997","1,5931734397"
"0,5229768236","1581,4819145","1580,9589377",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4616,989708",2773204992,2768863232,"-0,226848805","1,715535265","-1,296916545","0,5829665587","-1,100106859","3,3151141959","-0,752794965","-0,440377222","1,6312774249"
0,"1588,2731524","1588,2731524",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4619,9931665",2773204992,2768863232,"-0,485350944","1,6920947958","-0,419117669","-0,393163785","-1,079026513","3,1955067527","-0,781032284","-0,694733094","1,6272764102"
0,"1598,1912376","1598,1912376",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4622,9955841",2773204992,2768863232,"-0,782916345","1,6756194589","0,4787762743","-1,317764453","-1,081226951","3,1103592498","-0,639722204","-0,007708102","1,5746906872"
0,"1594,1434084","1594,1434084",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4625,9977842",2773204992,2768863232,"-0,661471315","1,6829270224","0,1122485413","-0,940466412","-1,080428194","3,1448972656","-0,697377267","-0,288097486","1,5960801696"
"2,0815646279","1587,7134199","1585,6318553",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,"0,3330583714",22912,9306701824,4719943680,0,0,0,8,"4629,0003333",2773209088,2768867328,"-0,242259446","1,7429468753","-1,508227114","1,028634592","-1,177802511","3,4516985731","-0,322128899","2,1545524923","1,4695287611"
0,"1592,5902239","1592,5902239",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4631,9868203",2773209088,2768867328,"-0,614870227","1,6863587275","-0,028463669","-0,795754074","-1,080219919","3,1579794942","-0,719465497","-0,39568599","1,6042084991"
0,"1597,4543201","1597,4543201",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4634,9886667",2773209088,2768867328,"-0,760804018","1,6784898852","0,4118610182","-1,249223271","-1,081334996","3,1161438446","-0,65015698","-0,058749179","1,5783929523"
0,"1598,0587056","1598,0587056",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4637,9913333",2773209088,2768867328,"-0,77893642","1,6778751319","0,4665274025","-1,305603412","-1,081535316","3,1108131494","-0,64153435","-0,016881155","1,575140394"
0,"1598,6266199","1598,6266199",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4640,9939106",2773209088,2768867328,"-0,795974604","1,6773224739","0,5178918296","-1,358583724","-1,081727803","3,1057950099","-0,633431306","0,0224605265","1,5720810189"
0,"1603,7947486","1603,7947486",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4643,9965548",2773209088,2768867328,"-0,951030089","1,6689359965","0,9857424734","-1,840394763","-1,082908189","3,0613538129","-0,559791391","0,3804575746","1,5446550469"
0,"1591,4175346","1591,4175346",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4646,9989881",2773209088,2768867328,"-0,579683835","1,690427925","-0,134896624","-0,686633762","-1,080320697","3,1672732258","-0,736110879","-0,476905599","1,6101639364"
"2,6020920187","1581,0311106","1578,4290185",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4650,00138",2773209088,2768867328,"0,0043425476","1,7696794012","-2,383854106","1,9882236815","-1,190654282","3,5609157471","-0,262121997","2,4098300902","1,5057996063"
"1,5697303349","1583,8579079","1582,2881776",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4652,9875617",2773209088,2768867328,"-0,188543634","1,7410170455","-1,608817764","1,0475589128","-1,146700454","3,4156193492","-0,468590825","1,1749104005","1,5539879622"
"2,602288595","1588,4369584","1585,8346698",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4655,9897268",2773209088,2768867328,"-0,217828632","1,7578990008","-1,713559719","1,2979027463","-1,192393849","3,4971703435","-0,15654328","2,9231080711","1,4664578236"
0,"1598,3606871","1598,3606871",0,0,0,4771135488,367104,20304,0,4771160064,4771135488,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"4658,9918261",2773209088,2768867328,"-0,787992467","1,6802596667","0,4935011082","-1,334030286","-1,082093437","3,1071676291","-0,637146402","0,0040540795","1,5731825751"
