'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed','avgLatency','Errors',Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7
192384,187764,43804,39832,260,89,4552012,201340,1118216,0,497452,914272,4552012,8159224,140,0,92172,23848,113932,7268,335780,1530,0,2,"3,8076700476","-0,110323936","0,0732022012","-0,007455089","0,8001326386","1,3709257987","-0,045805046"
192384,188532,43804,40084,260,118,4551640,201360,1118216,0,497752,914244,4551640,8159224,52,0,92428,23848,113696,7268,334472,1020,0,2,"4,1646313613","-0,154081718","0,0414686039","0,0468224209","-0,432957554","0,6684755213","0,0588272288"
192384,188528,43804,40228,260,106,4551768,201376,1118216,0,497948,914212,4551768,8159224,20,0,92788,23848,114060,7264,334556,1020,0,2,"4,1545919026","-0,121692515","0,016088869","0,0335913835","-0,362864669","0,5738163166","-0,060009747"
192384,188524,43804,40148,260,79,4551720,201396,1118216,0,497908,914192,4551720,8159224,36,0,92488,23848,113912,7268,336104,1020,0,2,"4,0393091069","-0,178320255","-0,0320518","-0,021649501","-0,033450368","0,1968620252","-0,118149409"
192384,188520,43804,39944,260,91,4552492,201420,1118216,0,497740,914180,4552492,8159224,20,0,92348,23848,113468,7264,335100,1020,0,2,"3,9826691632","-0,190033112","-0,051661732","-0,009471911","-0,11170822","0,2942122651","-0,134732582"
192384,188520,43804,40124,260,71,4551664,201440,1118220,0,497960,914160,4551664,8159224,60,0,92460,23848,114156,7264,336512,1530,0,2,"3,8063014998","-0,11342903","0,0028903104","-0,037280677","0,9735937305","1,177565906","-0,204437278"
192384,187748,43804,39324,260,117,4550668,201464,1118220,0,497204,914140,4550668,8159224,156,0,91660,23848,115052,7268,334804,1020,0,2,"4,2241770168","0,0556889308","0,1832631823","0,0913043664","-0,735762144","0,9012129229","0,1030079314"
192384,187584,43804,39572,260,114,4550328,201476,1118220,0,497476,914128,4550328,8159224,172,0,91840,23848,116104,7268,334572,1530,0,2,"4,1250846787","0,2023066353","0,2958792206","0,1061658772","0,0904757168","2,0590664777","0,1308894865"
192384,189376,43804,41572,264,92,4550636,201492,1118220,0,499516,914108,4550636,8159224,12,0,93920,23848,113592,7268,335584,1530,0,2,"4,0741118102","-0,278686655","-0,028962557","-0,027348838","0,9735734749","1,3069505141","-0,109041294"
192384,189628,43804,41116,264,94,4550496,201500,1118224,0,499092,914088,4550496,8159224,64,0,93416,23848,113940,7268,333988,1020,0,2,"4,2447746703","-0,222665992","-0,015999258","-0,001332324","-0,126049742","0,3633334601","-0,094368462"
192384,188320,43804,40252,264,69,4551556,201508,1118224,0,498272,914044,4551556,8159224,24,0,92588,23848,114192,7272,336276,1020,0,2,"4,0885026354","-0,188113169","-0,036841135","-0,034537812","0,0455654749","0,1044032012","-0,09973512"
192384,189088,43804,40004,264,102,4549688,201512,1118224,0,498036,914008,4549688,8159224,48,0,92308,23848,116696,7272,336064,1020,0,2,"4,5443638646","0,1374134178","0,2165915607","0,1031415068","-0,800903787","0,9519220108","0,110229702"
192384,188712,43804,39828,260,63,4551000,201516,1118224,0,497940,913964,4551000,8159224,20,0,92164,23848,115484,7268,336004,1020,0,2,"4,1095811559","0,0157786719","0,0417886724","-0,003854123","-0,175569544","0,2563996492","-0,142351588"
192384,189972,43804,40480,264,157,4548132,201536,1118224,0,498620,913960,4548132,8159224,164,0,92816,23848,117196,7272,335344,510,0,2,"5,1771560048","0,1588593562","0,3479079988","0,2268713308","-2,437547864","0,7040953131","0,3144605804"
192384,188832,43804,39780,260,141,4547892,201544,1118224,0,497956,913932,4547892,8159224,144,0,92116,23848,117700,7268,334456,1020,0,2,"4,7446885323","0,3517036804","0,4026156471","0,2100324832","-1,456710311","1,6353009677","0,2527507263"
192384,188800,43804,39412,260,87,4552528,201560,1118224,0,497604,913928,4552528,8159224,56,0,91752,23848,113928,7264,334156,510,0,2,"4,1523678365","-0,13617285","-0,052093422","0,0091802155","-1,174817179","-0,698846646","-0,148475077"
192384,188524,43804,39384,264,102,4552048,201576,1118224,0,497608,913916,4552048,8159224,24,0,91824,23848,114432,7280,337240,510,0,2,"4,4836125807","-0,179539747","0,0362773317","0,0488181639","-1,37781683","-0,443106039","0,1905810124"
192384,188724,43804,39220,264,80,4553080,201592,1118224,0,497476,913896,4553080,8159224,52,0,91560,23848,113632,7272,335052,510,0,2,"4,1526957651","-0,225554529","-0,070381626","-0,013432267","-1,027274444","-0,846336846","-0,054600296"
192384,188800,43804,39292,264,85,4552032,201604,1118224,0,497596,913860,4552032,8159224,12,0,91688,23848,114472,7272,334092,510,0,2,"4,2644574628","-0,108039079","-0,01098844","0,0196512525","-1,23376922","-0,650677184","-0,00565997"
192384,188968,43804,39520,260,100,4551928,201628,1118224,0,497844,913864,4551928,8159224,48,0,91856,23848,114060,7268,333892,510,0,2,"4,2673620193","-0,128909443","-0,008185096","0,0358944651","-1,323732571","-0,519528971","-0,020893711"
192384,188964,43804,39488,260,82,4552568,201652,1118224,0,497844,913860,4552568,8159224,144,0,91828,23848,113700,7264,335340,510,0,2,"4,1523842747","-0,19952619","-0,056062766","-0,00754604","-1,067131799","-0,798629929","-0,198153273"
192384,185620,43804,37192,256,118,4554892,201664,1118224,0,495576,913844,4554892,8159224,172,0,89532,23848,113244,7264,332236,510,0,2,"3,7911807046","0,0054138569","0,0606033704","0,0690332483","-1,592122996","-0,340898636","0,0729404018"
192384,185600,43804,38456,256,79,4553088,201680,1118224,0,496884,913816,4553088,8159224,20,0,90792,23848,114480,7264,332128,510,0,2,"3,8698313617","0,0799779926","0,0042755977","0,0205576314","-1,2989036","-0,690036102","-0,089469767"
192384,186620,43804,38752,260,74,4553136,201712,1118224,0,497204,913824,4553136,8159224,44,0,91092,23848,113764,7264,331536,1020,0,2,"3,6309035148","-0,01982666","-0,020828663","-0,022362997","-0,097790655","0,1491492533","-0,138950825"
192384,185600,43804,38476,256,74,4552648,201716,1118224,0,496944,913804,4552648,8159224,20,0,90884,23848,114892,7272,330916,1530,0,2,"3,4637941758","0,1810278617","0,1338917839","0,0031996942","0,6576308457","1,3507604788","0,0846625829"
192384,186624,43804,37744,260,121,4554008,201720,1118224,0,496216,913768,4554008,8159224,44,0,90100,23848,113532,7268,336064,510,0,2,"4,1134367417","-0,084665794","0,0268987962","0,0769160408","-1,605818783","-0,260532561","0,1168144433"
192384,184520,43804,36572,252,128,4554808,201752,1118224,0,495112,913756,4554808,8159224,16,0,88960,23848,113456,7264,330476,1020,0,2,"3,4683827207","0,1789347479","0,1158153851","0,0913667416","-0,830451826","0,8716197093","0,2039770254"
192384,185288,43804,37740,256,94,4553848,201764,1118232,0,496328,913748,4553848,8159224,196,0,90084,23848,113640,7264,331988,1020,0,2,"3,5484675745","0,054263731","0,0793899568","0,0219160756","-0,385994312","0,4250933051","-0,022091597"
192384,186288,43804,38880,260,125,4553056,201772,1118232,0,497508,913716,4553056,8159224,132,0,91412,23848,113616,7268,334908,1020,0,2,"4,0273828166","-0,09086665","0,0897949882","0,068902514","-0,604996861","0,7980096014","0,1171503018"
192384,185652,43804,37812,256,95,4553556,201772,1118232,0,496460,913696,4553556,8159224,56,0,90156,23848,113896,7260,331960,1530,0,2,"3,3749576733","0,1323335308","0,0824205804","0,0225920144","0,5263663212","1,523177784","-0,054927419"
192384,186160,43804,37960,256,120,4553364,201780,1118232,0,496576,913684,4553364,8159224,24,0,90060,23848,113848,7264,332924,1530,0,2,"3,5700037952","0,1060888781","0,1243812633","0,0674430671","0,2776783779","1,8384901577","0,1168123424"
192384,185904,43804,37764,256,114,4553272,201784,1118232,0,496432,913656,4553272,8159224,56,0,90068,23848,114028,7260,331908,1020,0,2,"3,7066203335","0,1265852671","0,0883114612","0,0717581938","-0,689119666","0,7638720102","0,0125220342"
192384,185904,43804,37848,256,75,4552872,201800,1118232,0,496572,913640,4552872,8159224,20,0,90232,23848,113996,7268,331656,1020,0,2,"3,5356032351","0,0780979967","0,0210014137","-0,006698352","-0,218014941","0,2207317494","-0,016976129"
192384,184632,43804,37196,252,80,4554568,201812,1118228,0,495944,913632,4554568,8159224,32,0,89536,23848,113864,7260,330048,1020,0,2,"3,3034778538","0,1802712827","0,0302641362","0,007717686","-0,344079591","0,2986260442","-0,088816601"
192384,185264,43804,37628,256,128,4553172,201828,1118232,0,496404,913624,4553172,8159224,144,0,89968,23848,114012,7260,329924,1020,0,2,"3,6864508352","0,1721873337","0,1548301785","0,0993567874","-0,85951001","0,9402998553","0,0842817133"
192384,183452,43804,34952,248,108,4556208,201860,1118232,0,493748,913636,4556208,8159224,176,0,87292,23848,113688,7256,332464,1020,0,2,"3,1641195795","0,3048738745","0,1444122692","0,0764933513","-0,806166613","0,7250503012","0,0180018235"
192384,185744,43804,37300,256,117,4554028,201868,1118232,0,496148,913588,4554028,8159224,144,0,89704,23848,113680,7264,334456,1020,0,2,"3,7257232045","0,0486416464","0,1077802256","0,070228342","-0,672690707","0,7617552215","0,0762160265"
192384,185484,43804,37956,256,124,4553352,201888,1118232,0,496852,913568,4553352,8159224,52,0,90300,23848,113660,7264,329728,1020,0,2,"3,6799270306","0,0995989901","0,09845292","0,0776274545","-0,714446323","0,8122184978","0,1264961235"
192384,185484,43804,38812,256,126,4552844,201892,1118232,0,497724,913552,4552844,8159224,12,0,91152,23848,113668,7264,331652,1020,0,2,"3,849927011","0,0272520873","0,0699602749","0,0751980495","-0,672065715","0,8238829518","0,1018084068"
192384,186436,43804,38564,256,80,4553072,201908,1118236,0,497492,913556,4553072,8159224,48,0,90900,23848,113788,7260,334080,1020,0,2,"3,6785781693","-0,008480921","-0,024676254","-0,006853037","-0,199334337","0,2644605886","-0,187453841"
192384,184392,43804,36620,252,116,4554396,201928,1118236,0,495580,913540,4554396,8159224,20,0,88948,23848,113840,7260,329312,1530,0,2,"3,1923921028","0,2829966168","0,1463256925","0,0717132845","0,1908330239","1,8188244483","0,1097680479"
192384,184376,43804,36652,252,82,4554552,201936,1118236,0,495640,913520,4554552,8159224,176,0,88832,23848,114372,7260,328524,1020,0,2,"3,2524635338","0,2941249967","0,1268540688","0,0314017132","-0,512368077","0,420688587","-0,055161748"
192384,185396,43804,37124,256,70,4554140,201944,1118236,0,496160,913484,4554140,8159224,144,0,89408,23848,113436,7264,334092,1020,0,2,"3,4039792337","0,0197327183","0,0020357832","-0,024672548","-0,127240521","0,1111098571","-0,128184853"
192384,186420,43804,39140,260,68,4551796,201944,1118236,0,498204,913456,4551796,8159224,44,0,91484,23848,114884,7268,333708,1020,0,2,"3,8678852309","0,0435276112","0,0385340086","-0,004597043","-0,202204152","0,2492379522","-0,097617773"
192384,185140,43804,37256,256,72,4554404,201960,1118236,0,496344,913452,4554404,8159224,20,0,89596,23848,113688,7264,329908,1020,0,2,"3,3208980919","0,1135298689","-0,004162045","-0,015044498","-0,199665966","0,1579128117","-0,077344477"
192384,184160,43804,37088,252,120,4554144,201972,1118236,0,496200,913432,4554144,8159224,52,0,89380,23848,113752,7260,331272,1020,0,2,"3,5264161733","0,184643173","0,1038367936","0,0824720087","-0,780076824","0,8216023786","0,0769109113"
192384,184408,43804,36268,252,129,4554568,201976,1118240,0,495432,913388,4554568,8159224,20,0,88604,23848,113668,7256,330800,510,0,2,"3,6678850633","0,2115643937","0,0628249998","0,1127872388","-1,910695443","-0,073752485","0,0515249937"
192384,183384,43804,35308,248,91,4555740,201980,1118240,0,494512,913356,4555740,8159224,44,0,87648,23848,114476,7252,330184,1020,0,2,"3,124554741","0,4215657993","0,1086358632","0,064986363","-0,762716916","0,6270005115","-0,0964073"
192384,185720,43804,37032,256,95,4554596,201984,1118240,0,496272,913324,4554596,8159224,132,0,89376,23848,113712,7260,331996,510,0,2,"3,7047910917","0,0669906266","0,0152230892","0,0409194724","-1,456030421","-0,541181341","-0,090250695"
192384,185164,43804,36880,252,86,4553780,202004,1118240,0,496144,913320,4553780,8159224,172,0,89228,23848,114580,7252,331764,1020,0,2,"3,4360155119","0,2667570384","0,102781561","0,0443361717","-0,584654238","0,5356718779","-0,214100061"
192384,187164,43804,39192,260,119,4552268,202004,1118244,0,498480,913296,4552268,8159224,156,0,91676,23848,113856,7268,335424,1020,0,2,"4,1167081714","-0,111682019","0,0835988256","0,0615882041","-0,559632078","0,7603589573","0,0650138346"
192384,186464,43804,38216,256,69,4553676,202008,1118244,0,497548,913260,4553676,8159224,56,0,90560,23848,113596,7264,332992,1020,0,2,"3,5480710845","-0,027527708","-0,044015368","-0,031720516","-0,063420652","0,091594871","-0,159837314"
192384,187708,43804,39076,264,95,4551856,202020,1118244,0,498360,913244,4551856,8159224,20,0,91240,23848,114152,7268,335540,510,0,2,"4,2688221046","-0,121119367","-0,030439331","0,0341624166","-1,336023756","-0,528765849","-0,047786532"
192384,187724,43804,38560,264,154,4548780,202028,1118244,0,497924,913236,4548780,8159224,36,0,90832,23848,117760,7272,332508,1020,0,2,"4,6636790275","0,4437332463","0,4220873821","0,2459478521","-1,714329119","1,8566829493","0,4251762473"
192384,186432,43804,37476,256,137,4550996,202044,1118244,0,496864,913236,4550996,8159224,24,0,89816,23848,116708,7260,332928,1020,0,2,"4,1780820212","0,4534570746","0,3061915775","0,1958825289","-1,463362917","1,5241406637","0,1738928321"
192384,186204,43804,37692,256,122,4553248,202056,1118244,0,497116,913212,4553248,8159224,176,0,89816,23848,113688,7264,332580,510,0,2,"3,9699728507","0,020355796","0,0786560612","0,0861253572","-1,693163598","-0,212372887","0,0658504808"
192384,184272,43804,35088,252,92,4555964,202068,1118244,0,494548,913188,4555964,8159224,144,0,87304,23848,114396,7264,333736,510,0,2,"3,5304019703","0,2559673979","0,1098849375","0,072016428","-1,702578803","-0,407590036","0,0551345569"
192384,185664,43804,36940,256,85,4554396,202076,1118244,0,496424,913172,4554396,8159224,52,0,89292,23848,113580,7260,332328,1020,0,2,"3,4294640048","0,0851771056","0,0008913593","0,0099762308","-0,352427311","0,3474719607","-0,11343574"
192384,186688,43804,37452,256,71,4552776,202084,1118244,0,496972,913144,4552776,8159224,12,0,89852,23848,114996,7260,331340,1020,0,2,"3,5828903014","0,2225562991","0,0517378761","0,0193309908","-0,415450511","0,3720311202","-0,153718387"
192384,187644,43804,39352,260,64,4551964,202088,1118244,0,498892,913124,4551964,8159224,56,0,91684,23848,113856,7268,334960,1020,0,2,"3,8403351842","-0,141029402","-0,058271956","-0,04472821","0,0571258529","0,0355080207","-0,174927062"
192384,187640,43804,38496,264,141,4552352,202088,1118244,0,498072,913088,4552352,8159224,24,0,90828,23848,113908,7272,330000,510,0,2,"4,2728288704","-0,035652415","0,0822766011","0,1174130139","-1,842674935","0,0213555491","0,265342068"
192384,187640,43804,38560,264,103,4551636,202100,1118244,0,498164,913076,4551636,8159224,48,0,90900,23848,115052,7272,333624,510,0,2,"4,3236824507","0,0225604434","0,083470826","0,0781674586","-1,620700974","-0,279277423","0,1011739572"
192384,185588,43804,37252,252,89,4553632,202100,1118244,0,496888,913048,4553632,8159224,140,0,89596,23848,114132,7256,329816,1020,0,2,"3,4191369406","0,1969640694","0,0734972891","0,0326067586","-0,501739055","0,4790985224","-0,147084366"
192384,187636,43804,39568,260,116,4549812,202100,1118244,0,499228,913024,4549812,8159224,164,0,91908,23848,116328,7268,333544,1020,0,2,"4,388673767","0,1840199893","0,2565962617","0,1251927795","-0,968999732","1,1094507708","0,1067454908"
192756,187632,43804,39516,260,75,4552016,202104,1118244,0,499184,913000,4552016,8159224,24,0,91856,23848,113592,7268,333900,1020,0,2,"3,8662717623","-0,167900989","-0,06660396","-0,032873861","-0,007871949","0,1312537348","-0,13385789"
192756,185572,43804,37212,256,78,4554216,202112,1118248,0,496912,912988,4554216,8159224,60,0,89552,23848,114148,7260,333520,1020,0,2,"3,5347649902","0,1046871231","0,0164497581","0,0114152557","-0,362588756","0,3500553024","-0,15103317"
192756,185572,43804,38128,256,74,4553760,202120,1118248,0,497856,912976,4553760,8159224,20,0,90468,23848,113620,7260,330892,1020,0,2,"3,4765627918","0,03138183","-0,047685747","-0,019249911","-0,158782778","0,1728614651","-0,190957671"
192756,186336,43804,37352,260,77,4554108,202132,1118248,0,497096,912976,4554108,8159224,44,0,89696,23848,113676,7264,335768,510,0,2,"3,8546907626","-0,067850586","-0,072349716","0,00145695","-1,200695032","-0,776139169","-0,149713652"
192756,186336,43804,37688,260,75,4553376,202144,1118248,0,497420,912976,4553376,8159224,12,0,90028,23848,113940,7268,335356,510,0,2,"3,9183904969","-0,057053709","-0,058962045","0,0016567926","-1,192080911","-0,781336181","-0,08530456"
192756,187832,43804,38120,264,85,4553168,202148,1118248,0,497872,912976,4553168,8159224,172,0,90460,23848,113916,7272,333868,1020,0,2,"3,8531770571","-0,095766586","0,0468566049","0,0053066569","-0,2631168","0,348271829","0,004256421"
192756,187804,43804,38088,264,76,4553496,202156,1118248,0,497864,912968,4553496,8159224,140,0,90428,23848,113872,7272,331552,510,0,2,"3,9354303953","-0,101155673","-0,018126492","-0,004506402","-1,140557314","-0,819259484","-0,036780321"
192756,187800,43804,38284,264,92,4552732,202156,1118248,0,498088,912936,4552732,8159224,52,0,90620,23848,114340,7272,333836,510,0,2,"4,1729095716","-0,072161474","0,0093603251","0,0384271204","-1,386816251","-0,526480228","0,0343157063"
192756,187800,43804,38212,264,117,4552000,202172,1118252,0,498048,912928,4552000,8159224,36,0,90712,23848,114824,7268,335760,1020,0,2,"4,1983912926","0,0220815234","0,1096549596","0,0927046233","-0,783844676","0,9331345184","0,0938046768"
192756,187792,43804,38000,264,108,4552096,202176,1118252,0,497864,912904,4552096,8159224,36,0,90336,23848,114948,7272,334836,1020,0,2,"4,1188910773","0,048916357","0,120397729","0,0803811989","-0,719465721","0,8300974669","0,1423110547"
192756,187536,43804,37836,264,83,4554304,202184,1118252,0,497724,912888,4554304,8159224,24,0,90180,23848,113000,7272,336784,1020,0,2,"3,7893739537","-0,222906913","-0,076376977","-0,022534788","-0,090279441","0,1998126985","-0,021202133"
192756,187788,43804,38152,264,106,4552748,202192,1118252,0,498060,912868,4552748,8159224,44,0,90488,23848,114220,7272,333292,1020,0,2,"3,9912977214","-0,030346774","0,0687351247","0,0539617931","-0,555268676","0,6750878679","0,1180829561"
192756,187532,43804,38488,264,121,4551632,202200,1118252,0,498412,912864,4551632,8159224,144,0,90784,23848,113872,7272,334144,1020,0,2,"4,094128295","-0,089325474","0,1013082448","0,0702361549","-0,630375768","0,8083235086","0,1501543991"
192756,187772,43804,38628,264,106,4552496,202204,1118252,0,498572,912852,4552496,8159224,172,0,90968,23848,113852,7272,335632,1020,0,2,"4,0769022187","-0,146235451","0,0678491525","0,0398509336","-0,445082902","0,6100673805","0,0660612837"
192756,187772,43804,38900,264,119,4552152,202204,1118252,0,498880,912816,4552152,8159224,12,0,91240,23848,113816,7272,332832,510,0,2,"4,3030566705","-0,136040823","0,004089911","0,0697026934","-1,547693779","-0,275840441","0,1277065152"
192756,186492,43804,37704,256,118,4548800,202208,1118252,0,497708,912800,4548800,8159224,56,0,90052,23848,118508,7260,334320,1020,0,2,"4,3857796495","0,6137071246","0,3926950822","0,2105322621","-1,572083417","1,5746595963","0,1042390765"
192756,184696,43804,35460,252,88,4553740,202216,1118252,0,495448,912796,4553740,8159224,24,0,87800,23848,116156,7260,329128,1530,0,2,"3,214097157","0,583034619","0,2606346145","0,0949732418","-0,025620747","1,8779505864","0,0612419165"
192756,186120,43804,36404,256,110,4552224,202220,1118252,0,496428,912780,4552224,8159224,48,0,88848,23848,116932,7268,332848,1020,0,2,"3,9799955723","0,4754479674","0,3084879426","0,1574861149","-1,268770005","1,2274663349","0,2234266156"
192756,185096,43804,35396,256,71,4556512,202228,1118252,0,495448,912768,4556512,8159224,20,0,87676,23848,113428,7260,329432,1020,0,2,"3,063667058","0,1777486941","-0,020113636","-0,008469689","-0,304944822","0,1849394786","-0,115932414"
192756,186120,43804,36900,256,115,4553924,202228,1118256,0,496976,912748,4553924,8159224,180,0,89236,23848,114148,7260,333644,1020,0,2,"3,7280461002","0,1187629549","0,1241988941","0,0842722756","-0,793734023","0,850958712","-0,002394369"
192756,187140,43804,37708,260,99,4553684,202244,1118256,0,497804,912740,4553684,8159224,144,0,90044,23848,113832,7268,332460,1020,0,2,"3,7602959054","-0,015926103","0,0617274518","0,0347390907","-0,464290204","0,5408266794","0,028103566"
192756,186884,43804,37272,260,122,4552892,202264,1118256,0,497404,912728,4552892,8159224,56,0,89552,23848,114700,7280,333804,1020,0,2,"4,0181949927","0,0829714631","0,1828188864","0,1051331903","-0,879623149","0,9763498616","0,381729555"
192756,186880,43804,37276,260,79,4553976,202268,1118256,0,497424,912716,4553976,8159224,24,0,89620,23848,113772,7264,333604,1020,0,2,"3,6123682286","0,0010704665","-0,026776966","-0,000682812","-0,274740019","0,2976913915","-0,112692522"
192756,187128,43804,39680,260,78,4551628,202268,1118256,0,499844,912700,4551628,8159224,56,0,92016,23848,113916,7268,335364,1530,0,2,"3,7672769007","-0,125372958","0,0002496462","-0,026908831","0,8810871017","1,2661941922","-0,113649005"
192756,186872,43804,37964,260,59,4553240,202272,1118256,0,498136,912696,4553240,8159224,12,0,90324,23848,114048,7268,334848,1530,0,2,"3,4587275391","-0,013314263","-0,012240831","-0,045783908","0,9375959279","1,0876677891","-0,131404016"
192756,186100,43804,36892,256,104,4554760,202288,1118256,0,497088,912688,4554760,8159224,44,0,89228,23848,113424,7264,331988,1530,0,2,"3,3343198831","0,0763885605","0,0661058815","0,0322785121","0,4439962451","1,6082152755","0,0439916459"
192756,188136,43804,38108,264,122,4550640,202300,1118256,0,498288,912688,4550640,8159224,140,0,90404,23848,116004,7268,333820,1530,0,2,"4,0858089664","0,2256333322","0,2846221992","0,1292627134","-0,101130287","2,2245181598","0,1630960129"
192756,187104,43804,37308,256,94,4553844,202300,1118256,0,497528,912668,4553844,8159224,172,0,89644,23848,113904,7260,334608,1020,0,2,"3,6964149302","0,0227836224","0,0479330594","0,0330843127","-0,476010848","0,5276290717","-0,128421667"
192756,186076,43804,37492,256,110,4552972,202300,1118256,0,497736,912648,4552972,8159224,20,0,89808,23848,115008,7264,333140,1020,0,2,"3,8708302091","0,1929784011","0,1295861809","0,0942256532","-0,849169551","0,8994723708","0,0691675832"
192756,187096,43804,39656,260,94,4551472,202300,1118256,0,499928,912624,4551472,8159224,44,0,91988,23848,114068,7268,336128,510,0,2,"4,3212973722","-0,174126106","-0,045905161","0,0258362183","-1,280043447","-0,55878284","-0,080975008"
192756,186656,43804,37464,260,111,4553828,202304,1118256,0,497740,912620,4553828,8159224,20,0,89792,23848,113612,7264,333468,1020,0,2,"3,7777838452","-0,008557762","0,0225306474","0,0546230727","-0,591033227","0,6896625723","0,0194990586"
192756,186656,43804,37888,260,72,4553396,202304,1118260,0,498192,912600,4553396,8159224,60,0,90292,23848,113908,7268,333540,1020,0,2,"3,674863","-0,036537347","-0,020022155","-0,015812371","-0,16761535","0,2008578453","-0,092431031"
192756,186708,43804,37216,260,79,4553712,202304,1118260,0,497536,912576,4553712,8159224,20,0,89768,23848,114276,7264,334444,1020,0,2,"3,6997259427","0,0446830135","0,0017374204","0,0140613785","-0,368204167","0,3858556614","-0,106529555"
192756,186692,43804,37592,260,93,4551256,202312,1118260,0,497936,912564,4551256,8159224,172,0,89928,23848,116488,7268,333868,1530,0,2,"3,8503343439","0,3273121597","0,2882097757","0,0937259215","0,0734095074","1,939592123","0,080522991"
194112,187460,43804,39164,264,92,4551100,202312,1118260,0,499536,912540,4551100,8159224,132,0,91592,23848,114108,7272,335740,1020,0,2,"4,1427012778","-0,165619988","0,0278751108","0,0159825941","-0,297555906","0,4585509529","-0,018898353"
194112,185412,43804,36704,256,77,4554848,202316,1118260,0,497084,912536,4554848,8159224,56,0,89048,23848,113692,7264,332084,1020,0,2,"3,4343373386","0,0599820554","-0,008710236","-0,000971885","-0,30102668","0,2738898148","-0,090915241"
194112,184644,43804,35896,252,91,4554460,202320,1118260,0,496292,912516,4554460,8159224,24,0,88104,23848,114740,7252,331900,1020,0,2,"3,4207072721","0,3228103863","0,0737008387","0,067142106","-0,762867668","0,6832229054","-0,168264455"
194112,185664,43804,36272,256,73,4555000,202320,1118260,0,496688,912504,4555000,8159224,56,0,88552,23848,114236,7264,332956,1020,0,2,"3,4573695927","0,1295891112","0,0251069289","0,010867047","-0,388968242","0,3280846842","-0,087979826"
194112,184636,43804,34920,252,77,4555092,202324,1118268,0,495352,912500,4555092,8159224,20,0,87208,23848,115440,7260,330256,1020,0,2,"3,2985753292","0,4492254233","0,1318059022","0,0661203535","-0,788514602","0,6150734987","-0,030318782"
194112,188472,43804,39528,264,80,4551472,202328,1118268,0,499992,912468,4551472,8159224,24,0,91868,23848,113892,7272,334444,1020,0,2,"4,0818047577","-0,207529452","-0,058768967","-0,016899264","-0,098223576","0,2531559166","-0,077837657"
194112,188720,43804,38896,268,106,4551024,202348,1118268,0,499392,912456,4551024,8159224,144,0,91236,23848,115056,7276,335056,1020,0,2,"4,3629146245","-0,072902183","0,1268928738","0,0704046749","-0,628949113","0,7964295308","0,1278223576"
194112,187440,43804,38480,264,93,4552864,202364,1118268,0,499016,912432,4552864,8159224,176,0,90824,23848,113588,7268,336060,510,0,2,"4,2107607085","-0,223522603","-0,044314958","0,0182296029","-1,256193134","-0,6092122","-0,103931374"
194112,188448,43804,38872,268,107,4551620,202380,1118268,0,499448,912412,4551620,8159224,144,0,91216,23848,113712,7276,337444,1020,0,2,"4,2805529004","-0,264031477","0,0276991949","0,0337048065","-0,387842032","0,6037688943","0,0843065398"
194112,187660,43804,37756,264,94,4553212,202392,1118268,0,498364,912388,4553212,8159224,52,0,90100,23848,114036,7272,334004,1020,0,2,"3,9301811503","-0,074727927","0,0209101062","0,0287950507","-0,420861961","0,5151409788","0,0470807308"
194112,187660,43804,37740,264,140,4552976,202412,1118268,0,498380,912376,4552976,8159224,12,0,90076,23848,113720,7272,331916,1020,0,2,"4,0757392256","-0,04986383","0,0849246972","0,1072963128","-0,878633909","1,0613474123","0,2578365633"
194112,186632,43804,37976,256,118,4550780,202420,1118268,0,498664,912336,4550780,8159224,48,0,90312,23848,116312,7264,333184,1020,0,2,"4,1918820527","0,3010482925","0,2239310038","0,1429598878","-1,139364592","1,208590426","0,0966368306"
194112,188680,43804,39260,260,82,4551324,202428,1118268,0,499944,912336,4551324,8159224,20,0,91440,23848,114480,7264,334592,1020,0,2,"4,0677757813","-0,079265947","-0,027692664","0,0090439713","-0,284100339","0,4069710818","-0,179889288"
194112,186376,43804,38912,260,70,4552004,202432,1118268,0,499652,912300,4552004,8159224,172,0,91256,23848,114160,7268,333128,1020,0,2,"3,8333620558","-0,080322148","0,0054449124","-0,020055372","-0,122164923","0,1900618076","-0,149971521"
194112,185344,43804,37124,256,67,4554040,202440,1118268,0,497892,912280,4554040,8159224,140,0,89468,23848,114092,7260,331048,1020,0,2,"3,4350990306","0,0987476789","0,0060073011","-0,010690116","-0,251587791","0,2047589558","-0,216804319"
194112,185580,43804,37088,256,85,4554020,202448,1118268,0,497908,912236,4554020,8159224,164,0,89472,23848,113564,7264,332972,1020,0,2,"3,5548435568","-0,001993756","0,0167945367","0,007505549","-0,336036001","0,3555756088","-0,096825026"
194112,186564,43804,38112,260,67,4552804,202456,1118268,0,498972,912204,4552804,8159224,20,0,90476,23848,114032,7268,333704,1530,0,2,"3,5240624068","-0,025425964","-0,006556944","-0,032138486","0,8529728791","1,1935395049","-0,114330271"
